district_id,cycle,incumb_status,incumbent_name,challenger_name
PA-12,2024,Incumbent,"LEE, SUMMER","HAYES, JAMES DR."
PA-13,2024,Challenger,"JOYCE, JOHN","FARNHAM, ELIZABETH RHOADS"
PA-14,2024,Challenger,"RESCHENTHALER, GUY MR.","DZIADOS, CHRISTOPHER RYAN"
PA-15,2024,Challenger,"THOMPSON, GLENN MR.","WOMER, ZACHERAY MR."
PA-16,2024,Challenger,"KELLY, GEORGE J JR","NOURI, PRESTON"
PA-17,2024,Incumbent,"DELUZIO, CHRISTOPHER","MERCURI, ROBERT W"
PR-00,2024,Challenger,"MELENDEZ, JOSE E","HERNANDEZ RIVERA, PABLO JOSE"
RI-01,2024,Challenger,"LEONARD, GERRY W JR","AMO, GABRIEL F"
RI-02,2024,Incumbent,"MAGAZINER, SETH","CORVI, STEVEN J"
SC-01,2024,Challenger,"MACE, NANCY","MOORE, MICHAEL B"
SC-02,2024,Challenger,"WILSON, JOE THE HON.","ROBINSON, ROGER DAVID JR"
SC-03,2024,Open,,"BEST, BRYON L"
SC-04,2024,Challenger,"TIMMONS, WILLIAM R IV","HARVEY, KATHRYN"
SC-05,2024,Challenger,"NORMAN, RALPH W. JR.","HUNDLEY, EVANGELINE"
SC-06,2024,Incumbent,"CLYBURN, JAMES E.","BUCKNER, DUKE"
SC-07,2024,Challenger,"FRY, RUSSELL","HYMAN, MAL"
SD-00,2024,Challenger,"JOHNSON, DUSTY","JOHNSON, SHERYL"
TN-01,2024,Open,,"WALSINGHAM, BLAIR NICOLE"
TN-02,2024,Challenger,"BURCHETT, TIM","GEORGE, JANE ANNE"
TN-03,2024,Challenger,"FLEISCHMANN, CHARLES J","ALLEN, JACK BURKS MR JR"
TN-04,2024,Challenger,"DESJARLAIS, SCOTT HON.","BRODERICK, VICTORIA"
TN-05,2024,Challenger,"OGLES, ANDY","ABOLFAZLI, MARYAM."
TN-06,2024,Incumbent,"GORDON, BART","ROSE, JOHN W."
TN-07,2024,Open,,"BARRY, MEGAN"
TN-08,2024,Challenger,"KUSTOFF, DAVID","FREEMAN, SARAH"
TN-09,2024,Incumbent,"COHEN, STEVE I MR.","BERGMANN, CHARLOTTE"
TX-01,2024,Challenger,"MORAN, NATHANIEL QUENTIN","GILBERT, HANK"
TX-02,2024,Challenger,"CRENSHAW, DANIEL","TURNER, JIM"
TX-03,2024,Challenger,"PORRO, JOHN CHARLES MR.","SRIVASTAVA, SANDEEP KUMAR"
TX-04,2024,Challenger,"FALLON, PATRICK","CARDELL, SIMON WB"
TX-05,2024,Challenger,"GOODEN, LANCE","TORRES, RUTH MS."
TX-06,2024,Challenger,"ELLZEY, JOHN KEVIN SR.","LOVE, JOHN BENARD III"
TX-07,2024,Incumbent,"FLETCHER, ELIZABETH","OMORUYI, KENNETH EHIOSU"
TX-08,2024,Challenger,"LUTTRELL, MORGAN JOE","JONES, LAURA"
TX-09,2024,Incumbent,"GREEN, ALEXANDER",
TX-10,2024,Challenger,"MCCAUL, MICHAEL","BOISSEAU, THERESA"
TX-11,2024,Open,,
TX-12,2024,Open,,"HUNT, TREY"
TX-13,2024,Open,,
TX-14,2024,Challenger,"WEBER, RANDY","HART, RHONDA J"
TX-15,2024,Challenger,"DE LA CRUZ, MONICA","VALLEJO, MICHELLE"
TX-16,2024,Incumbent,"ESCOBAR, VERONICA","ARMENDARIZ-JACKSON, IRENE"
TX-17,2024,Challenger,"SESSIONS, PETE","LORENZEN, MARK"
TX-18,2024,Challenger,"CENTONZE, LANA MRS.","EDWARDS, AMANDA"
TX-19,2024,Open,,
TX-20,2024,Incumbent,"CASTRO, JOAQUIN","SINCLAIR, KYLE E MR"
TX-21,2024,Challenger,"ROY, CHIP","HOOK, KRISTIN A DR."
TX-22,2024,Challenger,"NEHLS, TROY","GREENE-SCOTT, MARQUETTE"
TX-23,2024,Challenger,"GONZALES, ERNEST ANTHONY TONY II","LIMON, SANTOS M."
TX-24,2024,Challenger,"VAN DUYNE, ELIZABETH ANN","EPPLER, SAM"
TX-25,2024,Open,,"DEJEAN, JOEL F."
TX-26,2024,Open,,"LINEBERGER, ERNEST ROBINSON III"
TX-27,2024,Challenger,"CLOUD, MICHAEL","LLOYD, TANYA W"
TX-28,2024,Incumbent,"CUELLAR, HENRY R.","FURMAN, JAY COMMANDER"
TX-29,2024,Incumbent,"GARCIA, SYLVIA R","GARZA, ALFREDO ALAN"
TX-30,2024,Incumbent,"CROCKETT, JASMINE","RODGERS, JAMES BYRON MR."
TX-31,2024,Challenger,"CARTER, JOHN R REP.","WHITLOW, STUART NORMAN MR."
TX-32,2024,Incumbent,"ALLRED, COLIN","DAY, DARRELL"
TX-33,2024,Incumbent,"VEASEY, MARC ALLISON","SCHWAB, KURT"
TX-34,2024,Incumbent,"GONZALEZ, VICENTE","FLORES, MAYRA NOHEMI"
TX-35,2024,Incumbent,"CASAR, GREG","WRIGHT, STEVEN WILLIAM"
TX-36,2024,Open,,
TX-37,2024,Incumbent,"DOGGETT, LLOYD","SHARON, JENNIFER"
TX-38,2024,Challenger,"HUNT, WESLEY","MCDONOUGH, MELISSA A"
UT-01,2024,Challenger,"MOORE, BLAKE","CAMPBELL, BILL"
UT-02,2024,Open,,"RIEBE, KATHLEEN"
UT-03,2024,Open,,"WRIGHT, GLENN J"
UT-04,2024,Challenger,"OWENS, BURGESS","MCDONALD, DARLENE"
VA-01,2024,Challenger,"WITTMAN, ROBERT J. MR.","MEHTA, LESLIE"
VA-02,2024,Challenger,"KIGGANS, JENNIFER","COTTER SMASAL, MISSY"
VA-03,2024,Incumbent,"SCOTT, ROBERT C","SITKA, JOHN DR. III"
VA-04,2024,Challenger,"MOHER, WILLIAM","MCCLELLAN, JENNIFER"
VA-05,2024,Challenger,"GOOD, ROBERT G. HON.","WITT, GLORIA TINSLEY"
VA-06,2024,Challenger,"CLINE, BENJAMIN LEE","MITCHELL, KEN"
VA-07,2024,Open,,"VINDMAN, YEVGENY 'EUGENE'"
VA-08,2024,Incumbent,"BEYER, DONALD STERNOFF JR.","TORRES, JERRY"
VA-09,2024,Challenger,"GRIFFITH, H MORGAN","BAKER, KAREN G.H. MS."
VA-10,2024,Open,,"SUBRAMANYAM, SUHAS"
VA-11,2024,Incumbent,"CONNOLLY, GERALD EDWARD","VAN METER, MICHAEL LEWIS"
VI-00,2024,Incumbent,"PLASKETT, STACEY","PICKARD, RONALD"
VT-00,2024,Incumbent,"BALINT, REBECCA 'BECCA'","COESTER, C. MARK MR"
WA-01,2024,Incumbent,"DELBENE, SUZAN K","BREWER, JAMES E."
WA-02,2024,Incumbent,"LARSEN, RICK","JOHNSON, LEIF D"
WA-03,2024,Incumbent,"GLUESENKAMP PEREZ, MARIE","KENT, JOSEPH"
WA-04,2024,Challenger,"NEWHOUSE, DAN","WHITE, DOUG"
WA-05,2024,Challenger,"MCMORRIS RODGERS, CATHY","CONROY, CARMELA"
WA-06,2024,Open,,"RANDALL, EMILY"
WA-07,2024,Incumbent,"JAYAPAL, PRAMILA","MOON, CLIFFORD E"
WA-08,2024,Incumbent,"SCHRIER, KIM DR.","CARMEN, GOERS"
WA-09,2024,Incumbent,"SMITH, D. ADAM","MARTIN, PAUL WALTER"
WA-10,2024,Incumbent,"STRICKLAND, MARILYN","SHETH, NIRAV"
WI-01,2024,Challenger,"STEIL, BRYAN GEORGE","BARCA, PETER"
WI-02,2024,Incumbent,"POCAN, MARK","OLSEN, ERIK"
WI-03,2024,Challenger,"VAN ORDEN, DERRICK F. MR.","COOKE, REBECCA"
WI-04,2024,Incumbent,"MOORE, GWEN S","NATH, PURNIMA"
WI-05,2024,Challenger,"FITZGERALD, SCOTT","STEINHOFF, BEN"
WI-06,2024,Challenger,"GROTHMAN, GLENN S.","ZARBANO, JOHN"
WI-07,2024,Challenger,"TIFFANY, TOM","KILBOURN, KYLE"
WI-08,2024,Open,,"LYERLY, KRISTIN"
WV-01,2024,Challenger,"MILLER, CAROL DEVINE","UMBERGER, JAMES MILTON"
WV-02,2024,Open,,"WENDELIN, STEVEN COMMANDER USN, (RET)"
WV-03,2024,Open,,
WY-00,2024,Challenger,"HAGEMAN, HARRIET","CAMERON, KYLE G."
