district_id,cycle,incumb_status,incumbent_name,challenger_name
SC-04,2016,Challenger,"GOWDY, TREY","FEDALEI, CHRISTOPHER"
SC-05,2016,Challenger,"MULVANEY, JOHN MICHAEL 'MICK'","PERSON, FRANCIS J"
SC-06,2016,Incumbent,"CLYBURN, JAMES E.",
SC-07,2016,Challenger,"RICE, TOM","HYMAN, MAL"
SD-00,2016,Challenger,"NOEM, KRISTI LYNN","HAWKS, PAULA"
TN-01,2016,Open,,
TN-02,2016,Open,,
TN-03,2016,Challenger,"FLEISCHMANN, CHARLES J","SHEKARI, MELODY"
TN-04,2016,Challenger,"STARRETT, GRANT","REYNOLDS, STEVEN"
TN-05,2016,Incumbent,"COOPER, JAMES H S","SNYDER, STACY RIES"
TN-06,2016,Open,,"GORDON, BART"
TN-07,2016,Open,,
TN-08,2016,Open,,"TANNER, JOHN S."
TN-09,2016,Incumbent,"COHEN, STEPHEN IRA",
TX-01,2016,Challenger,"GOHMERT, LOUIS B. MR. JR.","MCKELLAR, SHIRLEY JONETTA  DR"
TX-02,2016,Challenger,"POE, TED","TURNER, JIM"
TX-03,2016,Challenger,"JOHNSON, SAM MR.","FILAK, MICHAEL A MR."
TX-04,2016,Open,,
TX-05,2016,Open,,
TX-06,2016,Challenger,"BARTON, JOE LINUS","WOOLRIDGE, RUBY FAYE MS."
TX-07,2016,Challenger,"CULBERSON, JOHN","CARGAS, JAMES P"
TX-08,2016,Challenger,"BRADY, KEVIN","BURNS, NEIL  PAUL"
TX-09,2016,Incumbent,"GREEN, ALEXANDER",
TX-10,2016,Challenger,"MCCAUL, MICHAEL","GALLAHER, SCOT B."
TX-11,2016,Open,,
TX-12,2016,Challenger,"GRANGER, KAY","GREENE, MARK"
TX-13,2016,Open,,
TX-14,2016,Challenger,"WEBER, RANDY","BROWN, DONALD GLENN JR"
TX-15,2016,Open,,"GONZALEZ, VICENTE MR."
TX-16,2016,Incumbent,"O'ROURKE, ROBERT BETO",
TX-17,2016,Challenger,"FLORES, BILL","MATTA, WILLIAM BRUCE"
TX-18,2016,Incumbent,"LEE, SHEILA JACKSON","BARTLEY, LORI ANITA MRS."
TX-19,2016,Challenger,"ROBERTSON, GLEN CHARLES MR.","MARCHBANKS, JAMES NEAL"
TX-20,2016,Incumbent,"CASTRO, JOAQUIN REP.",
TX-21,2016,Challenger,"SMITH, LAMAR","WAKELY, THOMAS MR."
TX-22,2016,Challenger,"OLSON, PETER G.","GIBSON, MARK"
TX-23,2016,Challenger,"HURD, WILLIAM","GALLEGO, PETE"
TX-24,2016,Challenger,"MARCHANT, KENNY E MR.","MCDOWELL, JAN"
TX-25,2016,Challenger,"WILLIAMS, ROGER","THOMAS, KATHLEEN"
TX-26,2016,Open,,
TX-27,2016,Challenger,"FARENTHOLD, RANDOLPH BLAKE","BARRERA, RAUL (ROY)"
TX-28,2016,Incumbent,"CUELLAR, HENRY",
TX-29,2016,Incumbent,"GREEN, RAYMOND E. 'GENE'",
TX-30,2016,Incumbent,"JOHNSON, EDDIE BERNICE","BRODEN, STEPHEN EDWARD"
TX-31,2016,Challenger,"CARTER, JOHN R. REP.","CLARK, MIKE"
TX-32,2016,Open,,
TX-33,2016,Incumbent,"VEASEY, MARC ALLISON MR.","MITCHELL, MONTE MARK"
TX-34,2016,Incumbent,"VELA, FILEMON MR.","ROBERTS, MARVIN KIRBY"
TX-35,2016,Incumbent,"DOGGETT, LLOYD","NARVAIZ, SUSAN"
TX-36,2016,Challenger,"BABIN, BRIAN","COLE, MICHAEL K"
UT-01,2016,Challenger,"BISHOP, ROBERT","CLEMENS, PETER C"
UT-02,2016,Challenger,"STEWART, CHRIS","ALBARRAN, CHARLENE MCARTHUR"
UT-03,2016,Challenger,"CHAFFETZ, JASON","TRYON, STEPHEN P."
UT-04,2016,Challenger,"LOVE, MIA","OWENS, H DOUGLAS"
VA-00,2016,Open,,
VA-01,2016,Challenger,"WITTMAN, ROBERT J MR.","ROWE, MATTHEW"
VA-02,2016,Open,,"BROWN, SHAUN DENISE"
VA-03,2016,Incumbent,"SCOTT, ROBERT C.","WILLIAMS, MARTIN L. MR."
VA-04,2016,Challenger,"FORBES, J. RANDY","MCEACHIN, ASTON DONALD MR."
VA-05,2016,Open,,"DITTMAR, JANE DESIMONE"
VA-06,2016,Challenger,"GOODLATTE, ROBERT W.","DEGNER, KAI"
VA-07,2016,Challenger,"BRAT, DAVID ALAN MR.","BEDELL, EILEEN MCNEIL"
VA-08,2016,Incumbent,"BEYER, DONALD STERNOFF JR.","HERNICK, CHARLES ALAN MR."
VA-09,2016,Challenger,"GRIFFITH, H MORGAN","KITTS, DEREK WAYNE"
VA-10,2016,Challenger,"COMSTOCK, BARBARA J HONORABLE","BENNETT, LUANN"
VA-11,2016,Incumbent,"CONNOLLY, GERALD EDWARD","SCHOLTE, SUZANNE"
VI-00,2016,Incumbent,"PLASKETT, STACEY",
VT-00,2016,Incumbent,"WELCH, PETER",
WA-01,2016,Incumbent,"DELBENE, SUZAN K","SCOTT, ELIZABETH"
WA-02,2016,Incumbent,"LARSEN, RICK","GUILLOT, B J"
WA-03,2016,Open,,"BAIRD, BRIAN N."
WA-04,2016,Open,,
WA-05,2016,Challenger,"MCMORRIS RODGERS, CATHY","PAKOOTAS, JOSEPH A"
WA-06,2016,Incumbent,"KILMER, DEREK","BLOOM, TODD ANTHONY"
WA-07,2016,Open,,"JAYAPAL, PRAMILA"
WA-08,2016,Challenger,"REICHERT, DAVE","RITCHIE, JASON"
WA-09,2016,Incumbent,"SMITH, D ADAM","BASLER, DOUGLAS MICHAEL"
WA-10,2016,Incumbent,"HECK, DENNIS","MCDONALD, JOYCE"
WI-01,2016,Challenger,"RYAN, PAUL D.","ZERBAN, ROBERT T"
WI-02,2016,Incumbent,"POCAN, MARK","THERON, DANIEL PETER"
WI-03,2016,Incumbent,"KIND, RONALD JAMES","KURTZ, TONY"
WI-04,2016,Incumbent,"MOORE, GWEN S",
WI-05,2016,Challenger,"SENSENBRENNER, F. JAMES JR.","PENEBAKER, KHARY"
WI-06,2016,Challenger,"GROTHMAN, GLENN S.","LLOYD, SARAH"
WI-07,2016,Challenger,"DUFFY, SEAN","BANGSTAD, KIRK"
WI-08,2016,Open,,"NELSON, TOM"
WV-01,2016,Challenger,"MCKINLEY, DAVID B. MR.","MANYPENNY, MIKE"
WV-02,2016,Challenger,"MOONEY, ALEXANDER XAVIER","HUNT, MARK ALLEN"
WV-03,2016,Challenger,"JENKINS, EVAN H","DETCH, MATTHEW PAUL"
WY-00,2016,Open,,"GREENE, RYAN"
