district_id,cycle,incumb_status,incumbent_name,challenger_name
PA-10,2020,Challenger,"PERRY, SCOTT","DEPASQUALE, EUGENE"
PA-11,2020,Open,,"KING, JESSICA"
PA-12,2020,Open,,"FRIEDENBERG, MARC"
PA-13,2020,Challenger,"JOYCE, JOHN","ROWLEY, TODD"
PA-14,2020,Challenger,"RESCHENTHALER, GUY MR.","MARX, WILLIAM A MR. III"
PA-15,2020,Challenger,"THOMPSON, GLENN MR.","EATON, J JACKSON"
PA-16,2020,Challenger,"KELLY, GEORGE J JR","GNIBUS, KRISTY"
PA-17,2020,Incumbent,"LAMB, CONOR","PARNELL, RICHARD SEAN"
PA-18,2020,Incumbent,"DOYLE, MICHAEL","NEGRON, LUKE"
PR-00,2020,Challenger,,"ACEVEDO-VILA, ANIBAL"
RI-01,2020,Incumbent,"CICILLINE, DAVID N",
RI-02,2020,Incumbent,"LANGEVIN, JAMES R HONORABLE","LANCIA, BOB"
SC-01,2020,Incumbent,"CUNNINGHAM, JOE","MACE, NANCY"
SC-02,2020,Challenger,"WILSON, JOE THE HON.","BOROUGHS, ADAIR FORD"
SC-03,2020,Challenger,"DUNCAN, JEFFREY D MR.","CLEVELAND, HOSEA N"
SC-04,2020,Challenger,"TIMMONS, WILLIAM R IV","NELSON, KIMBERLY"
SC-05,2020,Challenger,"NORMAN, RALPH W. JR.","BROWN, MAURICUS"
SC-06,2020,Incumbent,"CLYBURN, JAMES E.","GRESSMANN, GERHARD RALF REV"
SC-07,2020,Challenger,"RICE, TOM","WATSON, MELISSA WARD"
SD-00,2020,Challenger,"JOHNSON, DUSTY","RAVER, WHITNEY"
TN-01,2020,Open,,"WALSINGHAM, BLAIR NICOLE"
TN-02,2020,Challenger,"BURCHETT, TIM","HOYOS, RENEE"
TN-03,2020,Challenger,"FLEISCHMANN, CHARLES J","GORMAN, MEG"
TN-04,2020,Challenger,"DESJARLAIS, SCOTT HON.","HALE, CHRISTOPHER JOLLY"
TN-05,2020,Incumbent,"COOPER, JAMES H.S.","SNYDER, STACY RIES"
TN-06,2020,Incumbent,"GORDON, BART","ROSE, JOHN W."
TN-07,2020,Challenger,"GREEN, MARK DR.","SREEPADA, KIRAN"
TN-08,2020,Challenger,"KUSTOFF, DAVID","STOTTS-PEARSON, ERIKA"
TN-09,2020,Incumbent,"COHEN, STEPHEN IRA",
TX-01,2020,Challenger,"GOHMERT, LOUIS B. MR. JR.","GILBERT, HANK"
TX-02,2020,Challenger,"CRENSHAW, DANIEL","LADJEVARDIAN, SIMA JANDAGHI"
TX-03,2020,Challenger,"TAYLOR, NICHOLAS V.","SEIKALY, HELANE LULU SAWSAN"
TX-04,2020,Challenger,"MCLENDON, FLOYD JR.","BETHEL JR, LANDER LOUIS"
TX-05,2020,Challenger,"GOODEN, LANCE","SALTER, CAROLYN"
TX-06,2020,Challenger,"WRIGHT, RON","DANIEL, STEPHEN"
TX-07,2020,Incumbent,"FLETCHER, ELIZABETH","HUNT, WESLEY"
TX-08,2020,Challenger,"BRADY, KEVIN","HERNANDEZ, ELIZABETH"
TX-09,2020,Incumbent,"GREEN, ALEXANDER","TEAGUE, JOHNNY MARK DR."
TX-10,2020,Challenger,"MCCAUL, MICHAEL","SIEGEL, MICHAEL"
TX-11,2020,Open,,"HOGG, JON MARK MR."
TX-12,2020,Challenger,"GRANGER, KAY","WELCH, LISA RENEA DR."
TX-13,2020,Open,,"TRUJILLO, GUS LUIS"
TX-14,2020,Challenger,"WEBER, RANDY","BELL, ADRIENNE"
TX-15,2020,Incumbent,"GONZALEZ, VICENTE","DE LA CRUZ HERNANDEZ, MONICA"
TX-16,2020,Incumbent,"ESCOBAR, VERONICA","ARMENDARIZ-JACKSON, IRENE"
TX-17,2020,Open,,"KENNEDY, RICHARD"
TX-18,2020,Incumbent,"LEE, SHEILA JACKSON","CHAMPION, WENDELL"
TX-19,2020,Challenger,"ARRINGTON, JODEY COOK","WATSON, THOMAS W"
TX-20,2020,Incumbent,"CASTRO, JOAQUIN","GARZA, MAURO EVERETT MR."
TX-21,2020,Challenger,"ROY, CHIP","DAVIS, WENDY"
TX-22,2020,Open,,"KULKARNI, SRI PRESTON"
TX-23,2020,Open,,"JONES, GINA ORTIZ"
TX-24,2020,Open,,"VALENZUELA, CANDACE"
TX-25,2020,Challenger,"WILLIAMS, ROGER","OLIVER, JULIE LYNN"
TX-26,2020,Challenger,"BURGESS, MICHAEL C. DR.","IANNUZZI, CAROL HIGBEE"
TX-27,2020,Challenger,"CLOUD, MICHAEL","DE LA FUENTE, RICARDO"
TX-28,2020,Incumbent,"CUELLAR, HENRY","WHITTEN, SANDRA LINN MRS."
TX-29,2020,Incumbent,"GARCIA, SYLVIA R","ZOUBOULIKOS-BLANCO, JAIMY ANNETTE"
TX-30,2020,Incumbent,"JOHNSON, EDDIE BERNICE","PENNIE, DEMETRICK TRE DR."
TX-31,2020,Challenger,"CARTER, JOHN R. REP.","HEGAR, MARY JENNINGS MJ"
TX-32,2020,Incumbent,"ALLRED, COLIN","COLLINS, GENEVIEVE D"
TX-33,2020,Incumbent,"VEASEY, MARC ALLISON MR.","VASQUEZ, FABIAN"
TX-34,2020,Incumbent,"VELA, FILEMON","GONZALEZ, REY DR."
TX-35,2020,Incumbent,"DOGGETT, LLOYD","MOUTOS, NICK ADEN"
TX-36,2020,Challenger,"BABIN, BRIAN","LEWIS, BRANDON RASHAD"
UT-01,2020,Open,,"PARRY, DARREN BRUCE MR."
UT-02,2020,Challenger,"STEWART, CHRIS","WESTON, JOHN KAEL MR"
UT-03,2020,Challenger,"CURTIS, JOHN","THORPE, DEVIN D"
UT-04,2020,Incumbent,"MCADAMS, BEN","OWENS, BURGESS"
VA-00,2020,Open,,
VA-01,2020,Challenger,"WITTMAN, ROBERT J MR.","RASHID, QASIM"
VA-02,2020,Incumbent,"LURIA, ELAINE","TAYLOR, SCOTT W. MR."
VA-03,2020,Incumbent,"SCOTT, ROBERT C","COLLICK, JOHN WILLIAM MR. JR."
VA-04,2020,Incumbent,"MCEACHIN, ASTON DONALD","BENJAMIN, LEON MR. SR."
VA-05,2020,Challenger,"RIGGLEMAN, DENVER LEE MR. III","WEBB, BRYANT CAMERON DR."
VA-06,2020,Challenger,"CLINE, BENJAMIN LEE","BETTS, NICHOLAS"
VA-07,2020,Incumbent,"SPANBERGER, ABIGAIL","FREITAS, NICK J"
VA-08,2020,Incumbent,"BEYER, DONALD STERNOFF HONORABLE JR.","WEBB, MICHAEL DAVID"
VA-09,2020,Challenger,"GRIFFITH, H MORGAN","DICKERSON, CAMERON D."
VA-10,2020,Incumbent,"WEXTON, JENNIFER","ANDREWS, ALISCIA"
VA-11,2020,Incumbent,"CONNOLLY, GERALD EDWARD","ANANTATMULA, MANGA MANGA"
VI-00,2020,Incumbent,"PLASKETT, STACEY",
VT-00,2020,Incumbent,"WELCH, PETER","RODRIGUEZ, JIMMY"
WA-01,2020,Incumbent,"DELBENE, SUZAN K","BEELER, JEFFREY ALLEN SR."
WA-02,2020,Incumbent,"LARSEN, RICK","HAZELO, TIMOTHY SCOTT"
WA-03,2020,Challenger,"HERRERA BEUTLER, JAIME","LONG, CAROLYN N."
WA-04,2020,Challenger,"NEWHOUSE, DAN","MCKINLEY, DOUGLAS E. JR."
WA-05,2020,Challenger,"MCMORRIS RODGERS, CATHY","ARMITAGE, CHRISTOPHER"
WA-06,2020,Incumbent,"KILMER, DEREK","KREISELMAIER, ELIZABETH"
WA-07,2020,Incumbent,"JAYAPAL, PRAMILA","KELLER, CRAIG"
WA-08,2020,Incumbent,"SCHRIER, KIM DR.","JENSEN, JESSE"
WA-09,2020,Incumbent,"SMITH, D. ADAM","BASLER, DOUGLAS MICHAEL"
WA-10,2020,Open,,"STRICKLAND, MARILYN"
WI-01,2020,Challenger,"STEIL, BRYAN GEORGE","POLACK, ROGER"
WI-02,2020,Incumbent,"POCAN, MARK","THERON, DANIEL PETER"
WI-03,2020,Incumbent,"KIND, RONALD JAMES","VAN ORDEN, DERRICK F. MR."
WI-04,2020,Incumbent,"MOORE, GWEN S",
WI-05,2020,Open,,"PALZEWICZ, TOM"
WI-06,2020,Challenger,"GROTHMAN, GLENN S.","KING, JESSICA JEANE MS"
WI-07,2020,Challenger,"TIFFANY, TOM","ZUNKER, TRICIA"
WI-08,2020,Challenger,"GALLAGHER, MICHAEL JOHN","STUCK, AMANDA"
WV-01,2020,Challenger,"MCKINLEY, DAVID B. MR.","CLINE, NATALIE MS."
WV-02,2020,Challenger,"MOONEY, ALEXANDER XAVIER","KUNKEL, CATHERINE"
WV-03,2020,Challenger,"MILLER, CAROL DEVINE","TURNER, HILARY"
WY-00,2020,Challenger,"CHENEY, ELIZABETH MRS.","GREY BULL, LYNNETTE"
