district_id,fec_candidate_id,candidate_name,party,cycle,candidate_disbursements,incumbent_challenge_full,ttl_receipts,ttl_indiv_contrib,indiv_share
AZ-03,H4AZ04016,"SHADEGG, JOHN B.",R,2014,7993.3,Challenger,7750.0,7750.0,1.0
AZ-03,H8AZ01161,"OLIVAS, MIGUEL",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-04,H2AZ04143,"WEISSER, MIKEL",D,2014,38071.77,Challenger,40585.84,27759.33,0.6839658856389323
AZ-04,H0AZ01259,"GOSAR, PAUL ANTHONY",R,2014,401796.79,Incumbent,489817.48,258598.59,0.527948880060385
AZ-04,H0AZ04493,"CONTRERAS, JANET L",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-04,H2AZ04127,"BABEU, PAUL RAYMOND",R,2014,370.0,Challenger,335.0,0.0,0.0
AZ-04,H2AZ04135,"GOULD, RON",R,2014,174.88,Challenger,0.0,0.0,0.0
AZ-04,H4AZ02093,"MURPHY, RICK",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-05,H4AZ05088,"WOODS, JAMES ISSAC",D,2014,56749.88,Challenger,56416.79,53266.79,0.9441655578064615
AZ-05,H0AZ05078,"WARD, JIM",R,2014,7427.67,Challenger,5450.0,0.0,0.0
AZ-05,H0AZ05102,"SALVINO, CHRIS",R,2014,66.84,Challenger,0.0,0.0,0.0
AZ-05,H2AZ06148,"ADAMS, KIRK DAVID",R,2014,13187.06,Open seat,7404.27,0.0,0.0
AZ-05,H4AZ01038,"SALMON, MATT",R,2014,578157.16,Incumbent,938582.34,501388.41,0.5341975750364107
AZ-05,H4AZ01061,"SMITH, SUSAN BITTER",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-06,H2AZ05132,"WILLIAMSON, W JOHN",D,2014,10370.25,Challenger,10694.63,2285.22,0.2136792016180083
AZ-06,H0AZ01184,"FLAKE, JEFF MR.",R,2014,463704.0,Challenger,477315.0,222653.0,0.4664697317285231
AZ-06,H0AZ03362,"QUAYLE, BEN",R,2014,38820.69,Challenger,37905.85,0.0,0.0
AZ-06,H4AZ06045,"SCHWEIKERT, DAVID",R,2014,1119893.85,Incumbent,1127799.43,531076.51,0.47089623905910294
AZ-07,H2AZ02055,"PASTOR, ED L",D,2014,401109.0,Incumbent,287956.88,55835.0,0.19390055900036143
AZ-07,H4AZ07043,"GALLEGO, RUBEN",D,2014,911026.32,Open seat,936188.95,592533.31,0.632920640646314
AZ-07,H4AZ07050,"GALLARDO, STEVE M",D,2014,25240.46,Open seat,25228.81,21620.0,0.856956788687219
AZ-07,H4AZ07068,"WILCOX, MARY ROSE",D,2014,548640.01,Open seat,550726.15,480015.9,0.8716054249466818
AZ-07,H0AZ07017,"MCCLUNG, RUTH CRAWFORD",R,2014,20439.02,Challenger,39.3,0.0,0.0
AZ-07,H4AZ07076,"MAUPIN JR, JARRETT BARTON",R,2014,13796.11,Open seat,21772.25,21772.25,1.0
AZ-07,H0AZ04501,"PENALOSA, JOSE LUIS JR",IND,2014,29326.9,Open seat,28075.9,14678.0,0.5227971320598805
AZ-07,H6AZ07022,"COBB, JOE",LIB,2014,1288.23,Open seat,1288.23,100.0,0.07762588978676167
AZ-08,H0AZ08031,"MILLER, BRIAN ALLAN",R,2014,975.0,Challenger,0.0,0.0,0.0
AZ-08,H2AZ08144,"PASSALACQUA, TONY",R,2014,63.63,Open seat,0.0,0.0,0.0
AZ-08,H4AZ04024,"FRANKS, TRENT",R,2014,414180.65,Incumbent,424680.15,217666.28,0.5125416857839953
AZ-08,H4AZ08066,"VAN STEENWYK, CLAIR JEROME MARION",R,2014,13483.0,Challenger,13483.0,3810.0,0.2825780612623303
AZ-09,H2AZ09019,"SINEMA, KYRSTEN",D,2014,3464333.4,Incumbent,3718524.89,2287356.11,0.6151245931286478
AZ-09,H2AZ09027,"SCHAPIRA, DAVID",D,2014,2035.93,Challenger,1125.0,0.0,0.0
AZ-09,H2AZ09043,"CHERNY, ANDREI",D,2014,27167.0,Challenger,0.0,0.0,0.0
AZ-09,H0AZ03321,"PARKER, VERNON",R,2014,720133.27,Challenger,701732.46,684960.32,0.9760989537237597
AZ-09,H2AZ06155,"GRANTHAM, TRAVIS W.",R,2014,5344.72,Open seat,0.0,0.0,0.0
AZ-09,H2AZ09035,"ROGERS, WENDY",R,2014,1328058.64,Challenger,1378441.1,1180247.96,0.856219362582848
AZ-09,H2AZ09050,"SEPULVEDA, MARTIN C.",R,2014,4084.72,Challenger,0.71,0.0,0.0
AZ-09,H2AZ09084,"SCHANDLBAUER, LEAH CAMPOS",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-09,H4AZ09015,"VICTOR, MARC J",R,2014,0.0,Challenger,0.0,0.0,0.0
AZ-09,H4AZ09023,"WALTER, ANDREW",R,2014,530864.61,Challenger,534821.71,426762.19,0.797952255902252
CA-01,H4CA01066,"HALL, HEIDI",D,2014,233970.36,Challenger,233378.26,220972.39,0.9468422208649597
CA-01,H4CA01074,"LEVINE, DAN",D,2014,1890.0,Challenger,1900.0,500.0,0.2631578947368421
CA-01,H2CA01110,"AANESTAD, SAMUEL",R,2014,115.0,Challenger,0.0,0.0,0.0
CA-01,H2CA01128,"DACQUISTO, MICHAEL",R,2014,761.0,Challenger,0.0,0.0,0.0
CA-01,H2CA02142,"LAMALFA, DOUG",R,2014,730253.27,Incumbent,732867.64,332253.99,0.45336152378074707
CA-02,H2CA02100,"LAWSON, STACEY",D,2014,0.0,Open seat,0.0,0.0,0.0
CA-02,H2CA02126,"COURTNEY, WILLIAM L",D,2014,0.0,Open seat,0.0,0.0,0.0
CA-02,H2CA06259,"HUFFMAN, JARED MR",D,2014,887467.53,Incumbent,1083412.43,510972.28,0.4716322850384872
CA-02,H2CA06275,"ADAMS, SUSAN L",D,2014,0.0,Open seat,0.0,0.0,0.0
CA-02,H2CA06283,"RENEE, TIFFANY",D,2014,1533.0,Open seat,1400.0,0.0,0.0
CA-02,H4CA02098,"MENSING, DALE KENNETH",R,2014,5462.0,Challenger,5502.0,3575.0,0.6497637222828062
CA-02,H2CA02167,"CLARKE, BROOKE J",,2014,0.0,Challenger,0.0,0.0,0.0
CA-03,H0CA10149,"GARAMENDI, JOHN",D,2014,1320607.27,Incumbent,1457786.33,691334.84,0.4742360562538681
CA-03,H2CA03090,"DOLBOW VANN, KIMBERLY",R,2014,21877.69,Challenger,3496.27,665.41,0.19031996956756772
CA-03,H4CA03096,"LOGUE, DANIEL",R,2014,1600768.31,Challenger,1612862.53,683111.57,0.42353985990362114
CA-04,H2CA04114,"UPPAL, JACK",D,2014,0.0,Challenger,0.0,0.0,0.0
CA-04,H4CA04094,"JOHNSON, KRISTINE M",D,2014,9715.01,Challenger,9715.01,9660.0,0.994337628062143
CA-04,H4CA03070,"OLLER, THOMAS (RICO)",R,2014,0.0,Open seat,0.0,0.0,0.0
CA-04,H4CA04102,"MOORE, ARTHUR S",R,2014,221522.01,Challenger,256830.17,161313.57,0.6280943161778851
CA-04,H8CA04152,"MCCLINTOCK, THOMAS",R,2014,1750512.01,Incumbent,1593895.75,1411424.99,0.8855190121436738
CA-05,H8CA01109,"THOMPSON, MIKE MR.",D,2014,1712297.91,Incumbent,1871449.24,665177.79,0.355434588223189
CA-05,H4CA11099,"VAN RAAM, DOUGLAS SCOTT",NNE,2014,1745.0,Open seat,1826.0,0.0,0.0
CA-06,H2CA01045,"WOOLSEY, LYNN C.",D,2014,7265.28,Challenger,0.0,0.0,0.0
CA-06,H6CA05195,"MATSUI, DORIS",D,2014,982391.48,Incumbent,1063565.6,265087.72,0.24924435314568275
CA-06,H0CA05073,"SMITT, ERIK",R,2014,0.0,Open seat,0.0,0.0,0.0
CA-06,H2CA06291,"MCCRAY, JOSEPH SR",R,2014,20950.18,Challenger,20944.99,1202.43,0.0574089555545264
CA-07,H0CA03078,"BERA, AMERISH",D,2014,4355563.28,Incumbent,4400563.34,2732047.4,0.6208403763141834
CA-07,H0CA11352,"EMKEN, ELIZABETH",R,2014,658174.97,Challenger,658540.68,363272.35,0.5516323608133061
CA-07,H4CA07055,"BIRMAN, IGOR A",R,2014,544686.85,Challenger,552172.4,475754.35,0.8616047270743702
CA-07,H6CA34112,"LUNGREN, DANIEL E.",R,2014,70087.8,Challenger,11109.41,0.0,0.0
CA-07,H8CA03105,"OSE, DOUG",R,2014,8555545.86,Challenger,8586011.0,1246204.48,0.1451435922921599
CA-07,H8CA05134,"TUMA, DOUGLAS ARTHUR",LIB,2014,251.95,Challenger,500.0,0.0,0.0
CA-08,H4CA08129,"LEE, ODESSIA",D,2014,5939.0,Challenger,5939.0,371.0,0.062468429028455966
CA-08,H6CA40234,"CONAWAY, ROBERT DEAN",D,2014,6104.0,Challenger,5919.0,2742.0,0.46325392802838317
CA-08,H8CA25058,"CONAWAY, JACQUESE L",D,2014,319.0,Challenger,0.0,0.0,0.0
CA-08,H0CA42175,"LIBERATORE, PHILIP LAURENCE",R,2014,45466.05,Challenger,0.0,0.0,0.0
CA-08,H2CA08149,"VALLES, ANGELA",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-08,H2CA08156,"MITZELFELT, BRAD",R,2014,15838.49,Challenger,3640.85,2500.0,0.6866528420561133
CA-08,H2CA08164,"COOK, PAUL",R,2014,303183.16,Incumbent,813372.96,348156.4,0.4280402928565514
CA-08,H4CA08103,"HANNOSH, PAUL",R,2014,19109.67,Challenger,20425.73,13695.73,0.6705136119982003
CA-08,H4CA08111,"CONOVER, RODNEY LEE",R,2014,43190.82,Challenger,46505.05,30505.05,0.6559513429186722
CA-08,H6CA08132,"CHAVEZ- O'CHOA, BRIAN",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-08,H8CA08062,"WALSH, DANA",R,2014,338.33,Challenger,0.0,0.0,0.0
CA-09,H4CA11081,"MCNERNEY, JERRY",D,2014,1109114.54,Incumbent,1224433.6,752090.63,0.6142355371495849
CA-09,H0CA11337,"AMADOR, ANTONIO CANDIA",R,2014,62057.76,Challenger,63729.6,58495.51,0.9178703459616881
CA-09,H2CA11135,"GILL, RICKY",R,2014,73312.31,Challenger,44337.97,0.0,0.0
CA-09,H4CA09069,"COLANGELO, STEVE ANTHONY",R,2014,83650.29,Challenger,83667.93,79510.76,0.9503134594103141
CA-09,H4CA09077,"DAVIS, KAREN MATHEWS",R,2014,16200.0,Challenger,16200.0,250.0,0.015432098765432098
CA-10,H2CA00096,"BARKLEY, MICHAEL JAMES",D,2014,9166.57,Challenger,9042.84,40.0,0.004423389112270039
CA-10,H2CA10145,"HERNANDEZ, JOSE M",D,2014,1483.85,Challenger,135.29,21.99,0.16253972947002734
CA-10,H4CA10075,"EGGMAN, MICHAEL RAY",D,2014,1291436.26,Challenger,1294524.96,948431.37,0.732648190885404
CA-10,H0CA19173,"DENHAM, JEFF",R,2014,1753320.93,Incumbent,2762283.99,990179.52,0.35846405495765116
CA-10,H2CA10152,"CONDIT, CHAD MATTHEW",NNE,2014,5751.18,Challenger,2000.0,1000.0,0.5
CA-11,H0CA10073,"DESAULNIER, MARK",D,2014,541227.55,Open seat,561969.88,231123.68,0.4112741415963432
CA-11,H4CA11115,"DAYSOG, TONY",D,2014,5718.0,Open seat,5718.0,5718.0,1.0
CA-11,H4CA11123,"INGERSOL, KI",D,2014,69863.65,Open seat,69863.65,65385.26,0.9358981387316582
CA-11,H6CA07043,"MILLER, GEORGE",D,2014,512945.41,Incumbent,471485.24,191410.02,0.40597245419602107
CA-11,H0CA11303,"GOEHRING, BRAD",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-11,H4CA11107,"QUANG, TUE PHAN",R,2014,118994.01,Open seat,118694.01,111761.02,0.9415893860187217
CA-12,H4CA12139,"STEGER, MICHAEL G",D,2014,32231.14,Challenger,32271.74,25726.39,0.7971801334542233
CA-12,H8CA05035,"PELOSI, NANCY",D,2014,2395066.14,Incumbent,2926898.74,1578257.81,0.5392252859420753
CA-12,H0CA08069,"DENNIS, JOHN",R,2014,600046.35,Challenger,623935.44,621269.2,0.9957267373688534
CA-12,H4CA12105,"DAVIES, CURTIS R",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-12,H4CA12089,"HERMANSON, BARRY",GRE,2014,7769.0,Challenger,7770.0,1770.0,0.2277992277992278
CA-12,H4CA12121,"THORSSON, ANTHONY JOHN ""DESMOND""",OTH,2014,2905.0,Challenger,4394.0,1795.0,0.4085116067364588
CA-13,H0CA13093,"JELINCIC, JUSTIN",D,2014,1945.0,Challenger,2085.0,85.0,0.0407673860911271
CA-13,H8CA09060,"LEE, BARBARA",D,2014,1100730.18,Incumbent,1139240.19,839023.69,0.7364765546061011
CA-13,H4CA13087,"SUNDEEN, DAKIN M",R,2014,4940.0,Challenger,4940.0,2750.0,0.5566801619433198
CA-13,H2CA13099,"SINGLETON, MARILYN M",UNK,2014,1596.89,Challenger,0.0,0.0,0.0
CA-14,H8CA12171,"SPEIER, JACKIE",D,2014,841038.54,Incumbent,1075200.59,636978.86,0.5924279301223225
CA-14,H2CA14139,"BACIGALUPI, DEBBIE",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-14,H4CA18060,"CHEW, ROBIN LEO",R,2014,25019.95,Challenger,25019.95,11573.0,0.46255088439425335
CA-15,H0CA15171,"SIMITIAN, S JOSEPH",D,2014,9258.03,Challenger,18633.69,16652.1,0.8936555239461427
CA-15,H2CA15086,"CORBETT, ELLEN",D,2014,319004.17,Challenger,225182.31,163531.56,0.7262185026878888
CA-15,H2CA15094,"SWALWELL, ERIC MICHAEL",D,2014,1669313.51,Incumbent,2040208.3,1225716.96,0.6007803026779177
CA-15,H2CA15102,"HOSTERMAN, JENNIFER",D,2014,3152.23,Challenger,2950.0,2950.0,1.0
CA-15,H6CA09023,"STARK, FORTNEY HILLMAN JR",D,2014,22912.57,Challenger,4375.12,0.0,0.0
CA-15,H4CA15066,"BUSSELL, HUGH",R,2014,24477.23,Challenger,25367.27,15287.0,0.6026269283214157
CA-16,H0CA19132,"GOODWIN, LORAINE",D,2014,0.0,Challenger,0.0,0.0,0.0
CA-16,H4CA20082,"COSTA, JIM",D,2014,1116677.4,Incumbent,1524075.67,744555.0,0.4885288930568651
CA-16,H2CA16092,"WHELAN, BRIAN",R,2014,11734.79,Challenger,150.0,0.0,0.0
CA-16,H2CA16100,"TACHERRA, JOHNNY",R,2014,342204.12,Challenger,343951.55,304032.93,0.8839411539212427
CA-16,H2CA16118,"GARCIA, MARK",R,2014,115.0,Challenger,0.0,0.0,0.0
CA-16,H4CA16106,"BOTELHO, JOANNA LYNN GARCIA",R,2014,30840.66,Challenger,32048.72,10940.0,0.34135528657618774
CA-16,H4CA16114,"GOOSSEN, MICHAEL WAYNE",R,2014,0.0,Challenger,0.0,0.0,0.0
CA-16,H4CA16122,"LEVEY, MELVIN",R,2014,47858.0,Challenger,47858.0,27525.0,0.5751389527351749
CA-16,H4CA16148,"CRASS, STEVEN MICHAEL",R,2014,146617.12,Challenger,146617.12,141492.22,0.9650456917991569
