district_id,party,cycle,amount
MI-11,D,2018,6783948.28
MI-52,D,2018,2255.26
MN-01,D,2018,8525990.69
MN-02,D,2018,6086473.88
MN-03,D,2018,5705133.16
MN-04,D,2018,1638.59
MN-05,D,2018,22035.18
MN-06,D,2018,921.08
MN-07,D,2018,1020.74
MN-08,D,2018,2560664.5100000002
MO-02,D,2018,76963.43
MT-00,D,2018,411729.99
NC-02,D,2018,1919916.7
NC-05,D,2018,26335.64
NC-09,D,2018,1883556.5599999998
NC-13,D,2018,1824374.08
ND-00,D,2018,271003.73
NE-02,D,2018,390111.98
NH-01,D,2018,777758.4299999999
NH-02,D,2018,4422.67
NJ-02,D,2018,1067453.03
NJ-03,D,2018,7505481.48
NJ-05,D,2018,1104857.17
NJ-06,D,2018,5795.0
NJ-07,D,2018,4582613.78
NJ-11,D,2018,4834494.38
NM-01,D,2018,13505.2
NM-02,D,2018,469612.92
NV-01,D,2018,3130.23
NV-02,D,2018,10329.02
NV-03,D,2018,5758879.07
NV-04,D,2018,8496058.32
NY-01,D,2018,989061.4299999999
NY-02,D,2018,9905.0
NY-03,D,2018,47030.26
NY-09,D,2018,97.13
NY-11,D,2018,692919.03
NY-19,D,2018,6248250.52
NY-21,D,2018,3176.2200000000003
NY-22,D,2018,7649087.48
NY-23,D,2018,40221.380000000005
NY-24,D,2018,2466287.63
NY-27,D,2018,146173.03
OH-01,D,2018,2515583.04
OH-07,D,2018,216138.32
OH-10,D,2018,162630.57
OH-12,D,2018,198602.38
OH-14,D,2018,64386.34
OH-15,D,2018,130428.51000000001
OK-05,D,2018,429663.75
OR-05,D,2018,46763.48
PA-01,D,2018,2909626.55
PA-02,D,2018,794.0
PA-04,D,2018,40680.14
PA-05,D,2018,157219.22
PA-06,D,2018,258734.55
PA-07,D,2018,2013750.71
PA-08,D,2018,66854.93
PA-10,D,2018,1356525.4000000001
PA-11,D,2018,262393.52999999997
PA-12,D,2018,7082.13
PA-15,D,2018,81295.44
PA-16,D,2018,934000.98
PA-17,D,2018,858164.09
PA-18,D,2018,30470.749999999996
SC-01,D,2018,678136.8099999999
SC-05,D,2018,34951.53
TN-03,D,2018,1801.4
TX-06,D,2018,2250.0
TX-07,D,2018,8740760.87
TX-10,D,2018,34510.06
TX-15,D,2018,46282.46
TX-16,D,2018,4150.0
TX-21,D,2018,235948.87
TX-22,D,2018,108073.89
TX-23,D,2018,2990120.3
TX-25,D,2018,23637.78
TX-29,D,2018,57083.909999999996
TX-31,D,2018,242937.09
TX-32,D,2018,10248765.17
UT-04,D,2018,1205026.73
VA-01,D,2018,28193.04
VA-02,D,2018,4596912.11
VA-05,D,2018,739835.89
VA-06,D,2018,21287.82
VA-07,D,2018,3782635.8000000003
VA-10,D,2018,6281555.15
WA-01,D,2018,3303.79
WA-02,D,2018,3675.16
WA-03,D,2018,2246052.7800000003
WA-04,D,2018,24870.43
WA-05,D,2018,192664.37
WA-06,D,2018,2996.98
WA-07,D,2018,3108.21
WA-08,D,2018,12003441.47
WA-09,D,2018,3426.3100000000004
WA-10,D,2018,2568.1
WI-01,D,2018,436986.37
WI-02,D,2018,548176.0
WI-05,D,2018,44850.0
WI-06,D,2018,386358.83
WV-03,D,2018,1984692.55
AK-00,R,2018,8.18
AR-02,R,2018,792292.8200000001
AZ-01,R,2018,257517.29
AZ-02,R,2018,1113039.62
AZ-04,R,2018,3117.02
AZ-06,R,2018,23785.190000000002
AZ-08,R,2018,170999.76
AZ-09,R,2018,34287.54
CA-04,R,2018,10000.0
CA-05,R,2018,5000.0
CA-08,R,2018,40000.0
CA-10,R,2018,1944011.4700000002
CA-12,R,2018,918622.55
CA-16,R,2018,58486.0
CA-18,R,2018,310702.65
CA-21,R,2018,424192.9
CA-22,R,2018,40000.0
CA-24,R,2018,92692.1
CA-25,R,2018,80000.0
CA-36,R,2018,13450.0
CA-39,R,2018,37500.0
CA-43,R,2018,183430.33
CA-45,R,2018,1720923.04
CA-48,R,2018,9099.0
CA-49,R,2018,19002.36
CA-50,R,2018,4981.45
CO-06,R,2018,3299183.14
DC-00,R,2018,1275.0
FL-04,R,2018,10000.0
FL-06,R,2018,2291904.06
FL-07,R,2018,63878.58
FL-09,R,2018,11563.45
FL-15,R,2018,759161.62
FL-16,R,2018,99628.54
FL-17,R,2018,163014.19
FL-18,R,2018,2404414.07
FL-19,R,2018,303735.0
FL-26,R,2018,4256268.05
FL-27,R,2018,1663272.02
GA-06,R,2018,1605501.6700000002
IA-01,R,2018,456607.87
IA-03,R,2018,96288.72
IA-04,R,2018,7791.4
ID-01,R,2018,25417.53
IL-06,R,2018,845621.54
IL-12,R,2018,43994.19
IL-13,R,2018,35201.76
IL-14,R,2018,926289.9299999999
IL-16,R,2018,64144.8
IN-02,R,2018,16281.49
IN-03,R,2018,10233.0
IN-04,R,2018,2446.6499999999996
IN-06,R,2018,4085.67
IN-08,R,2018,5083.0
KS-02,R,2018,1759478.39
KS-03,R,2018,77500.0
KY-06,R,2018,1204004.12
LA-04,R,2018,4034.28
MD-01,R,2018,1000.0
MD-06,R,2018,899807.96
ME-02,R,2018,2169601.82
MI-01,R,2018,59289.0
MI-02,R,2018,572.15
MI-04,R,2018,351.45
MI-06,R,2018,549793.04
MI-07,R,2018,524.4
MI-08,R,2018,6220583.58
MI-10,R,2018,365.18
MI-11,R,2018,1351348.19
MN-01,R,2018,5251927.36
MN-02,R,2018,3056887.23
MN-03,R,2018,2528520.3
MN-06,R,2018,22829.62
MN-08,R,2018,3353034.81
MN-23,R,2018,3250.0
MO-02,R,2018,81353.29
MO-04,R,2018,7397.219999999999
MS-05,R,2018,2350.98
MT-00,R,2018,47310.24
NB-02,R,2018,6000.0
NC-02,R,2018,15000.0
NC-05,R,2018,7500.0
NC-08,R,2018,10000.0
NC-09,R,2018,1340011.81
NC-13,R,2018,2495408.56
ND-00,R,2018,24982.1
NE-02,R,2018,350066.12
NH-01,R,2018,65649.09
NJ-03,R,2018,1490339.82
NJ-04,R,2018,54038.380000000005
NJ-05,R,2018,9923.76
NJ-07,R,2018,1396172.1300000001
NJ-11,R,2018,337265.19
NM-01,R,2018,1.6
NM-02,R,2018,1802912.02
NV-02,R,2018,77070.44
NV-03,R,2018,4900.4
NV-04,R,2018,2895570.62
NY-01,R,2018,490623.37
NY-11,R,2018,38462.5
NY-18,R,2018,3042.16
NY-19,R,2018,3895092.69
NY-21,R,2018,86955.0
NY-22,R,2018,3095702.47
NY-23,R,2018,324263.57
NY-24,R,2018,1086108.99
OH-01,R,2018,476758.36
OH-07,R,2018,92828.08
OH-12,R,2018,950998.9
OH-13,R,2018,25000.0
OH-14,R,2018,183199.41
OH-16,R,2018,2500.0
OK-05,R,2018,112521.3
PA-01,R,2018,5805247.54
PA-04,R,2018,401866.41000000003
PA-07,R,2018,58294.82
PA-08,R,2018,566366.6
PA-10,R,2018,1521067.8
PA-11,R,2018,4102.6
PA-16,R,2018,1251.47
PA-17,R,2018,176870.15
PA-18,R,2018,73817.53
SC-01,R,2018,290627.29000000004
SC-04,R,2018,56015.0
SC-05,R,2018,2750.0
SD-00,R,2018,57795.0
TN-02,R,2018,1002.39
TN-06,R,2018,3072.38
TN-07,R,2018,2514.07
TX-00,R,2018,9510.0
TX-01,R,2018,16244.15
TX-06,R,2018,53337.99
TX-07,R,2018,2584425.26
TX-21,R,2018,481860.14
TX-23,R,2018,3324120.46
TX-32,R,2018,4271843.54
UT-04,R,2018,1540773.25
VA-02,R,2018,2067435.91
VA-05,R,2018,1042616.95
VA-07,R,2018,1786038.7
VA-10,R,2018,5141235.3
VA-11,R,2018,3000.0
VA-39,R,2018,3000.0
VA-45,R,2018,3000.0
WA-01,R,2018,240.0
WA-03,R,2018,821908.86
WA-05,R,2018,60535.22
WA-08,R,2018,2474928.32
WI-01,R,2018,97975.0
WI-06,R,2018,25000.0
WI-08,R,2018,44044.28
WV-01,R,2018,580487.5
WV-03,R,2018,1203094.22
