district_id,cycle,incumb_status,incumbent_name,challenger_name
RI-01,2018,Incumbent,"CICILLINE, DAVID N","WYSOCKI, FREDERICK J"
RI-02,2018,Incumbent,"LANGEVIN, JAMES R. HONORABLE","CAIOZZO, SALVATORE"
SC-00,2018,Open,,
SC-01,2018,Challenger,"ARRINGTON, KATHERINE ELIZABETH","CUNNINGHAM, JOE"
SC-02,2018,Challenger,"WILSON, JOE THE HON.","CARRIGAN, SEAN J MR."
SC-03,2018,Challenger,"DUNCAN, JEFFREY D MR.","GEREN, MARY SMITH"
SC-04,2018,Open,,"GRABEN, ERIC KNOX"
SC-05,2018,Challenger,"NORMAN, RALPH W. JR.","PARNELL, ARCHIE"
SC-06,2018,Incumbent,"CLYBURN, JAMES E.","GRESSMANN, GERHARD RALF REV"
SC-07,2018,Challenger,"RICE, TOM","HOPKINS, WILLIAM E. JR."
SD-00,2018,Open,,"BJORKMAN, TIMOTHY W MR."
TN-01,2018,Challenger,"ROE, DAVID PHILLIP DR.","OLSEN, MARTIN"
TN-02,2018,Open,,"HOYOS, RENEE"
TN-03,2018,Challenger,"FLEISCHMANN, CHARLES J","MITCHELL, DANIELLE DR."
TN-04,2018,Challenger,"DESJARLAIS, SCOTT HON.","PHILLIPS, MARIAH NICOLE"
TN-05,2018,Incumbent,"COOPER, JAMES H.S.","SNYDER, STACY RIES"
TN-06,2018,Open,,"GORDON, BART"
TN-07,2018,Open,,"KANEW, JUSTIN"
TN-08,2018,Challenger,"FINCHER, STEVE MR.","BOATNER, JOHN BURKE JR"
TN-09,2018,Incumbent,"COHEN, STEPHEN IRA",
TX-01,2018,Challenger,"GOHMERT, LOUIS B. MR. JR.","BEAL, BRENT"
TX-02,2018,Open,,"LITTON, TODD CATLETT"
TX-03,2018,Open,,"BURCH, LORIE LOUISE"
TX-04,2018,Challenger,"RATCLIFFE, JOHN L","KRANTZ, CATHERINE"
TX-05,2018,Open,,"WOOD, DANNY EUGENE JR"
TX-06,2018,Open,,"SANCHEZ, JANA LYNNE MS"
TX-07,2018,Challenger,"CULBERSON, JOHN","FLETCHER, ELIZABETH"
TX-08,2018,Challenger,"BRADY, KEVIN","DAVID, STEVEN"
TX-09,2018,Incumbent,"GREEN, ALEXANDER",
TX-10,2018,Challenger,"MCCAUL, MICHAEL","SIEGEL, MICHAEL"
TX-11,2018,Challenger,"CONAWAY, MICHAEL HONORABLE","LEEDER, VIRGINIA LOUISE"
TX-12,2018,Challenger,"GRANGER, KAY","ADIA, VANESSA MICHELLE"
TX-13,2018,Challenger,"THORNBERRY, MAC","SAGAN, GREGORY T. MR."
TX-14,2018,Challenger,"WEBER, RANDY","BELL, ADRIENNE"
TX-15,2018,Incumbent,"GONZALEZ, VICENTE","WESTLEY, TIMMY LEE"
TX-16,2018,Incumbent,"O'ROURKE, ROBERT BETO","GARCIA-URESTE, ALIA"
TX-17,2018,Challenger,"FLORES, BILL","KENNEDY, RICHARD"
TX-18,2018,Incumbent,"LEE, SHEILA JACKSON","PATE, AVA"
TX-19,2018,Challenger,"ARRINGTON, JODEY COOK","LEVARIO, MIGUEL ANTONIO MR. PHD"
TX-20,2018,Incumbent,"CASTRO, JOAQUIN",
TX-21,2018,Open,,"KOPSER, JOSEPH"
TX-22,2018,Challenger,"OLSON, PETER G.","KULKARNI, SRI PRESTON"
TX-23,2018,Challenger,"HURD, WILLIAM","JONES, GINA ORTIZ"
TX-24,2018,Challenger,"MARCHANT, KENNY E MR.","MCDOWELL, JAN"
TX-25,2018,Challenger,"WILLIAMS, ROGER","OLIVER, JULIE LYNN"
TX-26,2018,Challenger,"BURGESS, MICHAEL C. DR.","FAGAN, LINSEY"
TX-27,2018,Open,,"HOLGUIN, ERIC"
TX-28,2018,Incumbent,"CUELLAR, HENRY R.",
TX-29,2018,Open,,"JAVED, MUHAMMAD TAHIR"
TX-30,2018,Incumbent,"JOHNSON, EDDIE BERNICE",
TX-31,2018,Challenger,"CARTER, JOHN R. REP.","HEGAR, MARY JENNINGS MJ"
TX-32,2018,Challenger,"SESSIONS, PETE MR.","ALLRED, COLIN"
TX-33,2018,Incumbent,"VEASEY, MARC ALLISON MR.","BILLUPS, WILLIE KAILAWN"
TX-34,2018,Incumbent,"VELA, FILEMON","GONZALEZ, REY DR."
TX-35,2018,Incumbent,"DOGGETT, LLOYD","SMALLING, DAVID"
TX-36,2018,Challenger,"BABIN, BRIAN","STEELE, DAYNA MS."
UT-01,2018,Challenger,"BISHOP, ROBERT","CASTILLO, LEE MR"
UT-02,2018,Challenger,"STEWART, CHRIS","GHORBANI, SHIREEN SARAH"
UT-03,2018,Challenger,"CURTIS, JOHN","ALLEN, KATHRY"
UT-04,2018,Challenger,"LOVE, MIA","MCADAMS, BEN"
VA-00,2018,Open,,
VA-01,2018,Challenger,"WITTMAN, ROBERT J MR.","WILLIAMS, VANGIE"
VA-02,2018,Challenger,"TAYLOR, SCOTT W. MR.","LURIA, ELAINE"
VA-03,2018,Incumbent,"SCOTT, ROBERT C MR","WILLIAMS, MARTIN L. MR."
VA-04,2018,Incumbent,"MCEACHIN, ASTON DONALD","MCADAMS, RYAN A. MR."
VA-05,2018,Open,,"COCKBURN, LESLIE"
VA-06,2018,Open,,"LEWIS, JENNIFER LYNN"
VA-07,2018,Challenger,"BRAT, DAVID ALAN MR.","SPANBERGER, ABIGAIL"
VA-08,2018,Incumbent,"BEYER, DONALD STERNOFF HONORABLE JR.","OH, THOMAS"
VA-09,2018,Challenger,"GRIFFITH, H MORGAN","FLACCAVENTO, ANTHONY JUDE MR"
VA-10,2018,Challenger,"COMSTOCK, BARBARA","WEXTON, JENNIFER"
VA-11,2018,Incumbent,"CONNOLLY, GERALD EDWARD","DOVE, JEFFERY ANTHONY MR. JR."
VI-00,2018,Incumbent,"PLASKETT, STACEY",
VT-00,2018,Incumbent,"WELCH, PETER","TYNIO, NATASHA ANYA"
WA-01,2018,Incumbent,"DELBENE, SUZAN K","BEELER, JEFFREY ALLEN SR"
WA-02,2018,Incumbent,"LARSEN, RICK",
WA-03,2018,Challenger,"HERRERA BEUTLER, JAIME","LONG, CAROLYN N."
WA-04,2018,Challenger,"NEWHOUSE, DAN","BROWN, CHRISTINE CAROL"
WA-05,2018,Challenger,"MCMORRIS RODGERS, CATHY","BROWN, LISA"
WA-06,2018,Incumbent,"KILMER, DEREK","DIGHTMAN, DOUGLAS"
WA-07,2018,Incumbent,"JAYAPAL, PRAMILA","KELLER, CRAIG"
WA-08,2018,Open,,"SCHRIER, KIM DR."
WA-09,2018,Incumbent,"SMITH, D. ADAM","BASLER, DOUGLAS MICHAEL"
WA-10,2018,Incumbent,"HECK, DENNIS","BRUMBLES, JOSEPH"
WI-01,2018,Open,,"BRYCE, RANDY"
WI-02,2018,Incumbent,"POCAN, MARK","THERON, DANIEL PETER"
WI-03,2018,Incumbent,"KIND, RONALD JAMES","TOFT, STEVE"
WI-04,2018,Incumbent,"MOORE, GWEN S",
WI-05,2018,Challenger,"SENSENBRENNER, F. JAMES JR.","PALZEWICZ, TOM"
WI-06,2018,Challenger,"GROTHMAN, GLENN S.","KOHL, DAN"
WI-07,2018,Challenger,"DUFFY, SEAN","FRENETTE, KYLE"
WI-08,2018,Challenger,"GALLAGHER, MICHAEL JOHN","LIEGEOIS, BEAU"
WV-01,2018,Challenger,"MCKINLEY, DAVID B. MR.","BAXTER, RALPH"
WV-02,2018,Challenger,"MOONEY, ALEXANDER XAVIER","SERGENT, TALLEY"
WV-03,2018,Open,,"OJEDA, RICHARD NEECE SENATOR II"
WY-00,2018,Challenger,"CHENEY, ELIZABETH MRS.","HUNTER, GREG"
