district_id,cycle,incumb_status,incumbent_name,challenger_name
PA-05,2022,Incumbent,"SCANLON, MARY GAY","GALLUCH, DAVID"
PA-06,2022,Incumbent,"HOULAHAN, CHRISSY","CIARROCCHI, GUY"
PA-07,2022,Incumbent,"WILD, SUSAN","SCHELLER, LISA"
PA-08,2022,Incumbent,"CARTWRIGHT, MATTHEW A.","BOGNET, JIM"
PA-09,2022,Challenger,"MEUSER, DANIEL","WALDMAN, AMANDA"
PA-10,2022,Challenger,"PERRY, SCOTT","DANIELS, SHAMAINE MS"
PA-11,2022,Challenger,"SMUCKER, LLOYD K.","HOLLISTER, ROBERT MICHAEL III"
PA-12,2022,Open,,"LEE, SUMMER"
PA-13,2022,Open,,"ARKOOSH, VALERIE ANN"
PA-14,2022,Open,,
PA-15,2022,Challenger,"THOMPSON, GLENN MR.","MOLESEVICH, MIKE"
PA-16,2022,Challenger,"KELLY, GEORGE J JR","PASTORE, DANIEL"
PA-17,2022,Incumbent,"LAMB, CONOR","SHAFFER, JEREMY"
PA-18,2022,Incumbent,"DOYLE, MICHAEL",
PR-00,2022,Challenger,,"ACEVEDO-VILA, ANIBAL"
RI-01,2022,Incumbent,"CICILLINE, DAVID N","WATERS, ALLEN R"
RI-02,2022,Open,,"MAGAZINER, SETH"
SC-01,2022,Challenger,"MACE, NANCY","ANDREWS, ANNIE DR."
SC-02,2022,Challenger,"WILSON, JOE THE HON.","LARKINS, JUDDSON"
SC-03,2022,Challenger,"DUNCAN, JEFFREY D MR.","CLEVELAND, HOSEA N"
SC-04,2022,Open,,"TURNER, D LEE"
SC-05,2022,Challenger,"NORMAN, RALPH W. JR.","HUNDLEY, EVANGELINE"
SC-06,2022,Incumbent,"CLYBURN, JAMES E.","BUCKNER, DUKE"
SC-07,2022,Open,,
SD-00,2022,Challenger,"JOHNSON, DUSTY","RYDER, RYAN"
TN-01,2022,Open,,"WALSINGHAM, BLAIR NICOLE"
TN-02,2022,Challenger,"BURCHETT, TIM","HARMON, MARK DESMOND DR."
TN-03,2022,Challenger,"FLEISCHMANN, CHARLES J","GORMAN, MARY"
TN-04,2022,Challenger,"DESJARLAIS, SCOTT HON.","STEELE, RUSSELL"
TN-05,2022,Incumbent,"COOPER, JAMES","WINSTEAD, KURT"
TN-06,2022,Incumbent,"GORDON, BART","ROSE, JOHN W."
TN-07,2022,Open,,
TN-08,2022,Challenger,"KUSTOFF, DAVID","WILLIAMS, LYNNETTE"
TN-09,2022,Incumbent,"COHEN, STEVE I MR.","DUDLEY, CHARLES BROWN IV"
TX-01,2022,Challenger,"MORAN, NATHANIEL QUENTIN","GILBERT, HANK"
TX-02,2022,Challenger,"CRENSHAW, DANIEL","FULFORD, ROBIN DAWN"
TX-03,2022,Open,,"SRIVASTAVA, SANDEEP KUMAR"
TX-04,2022,Challenger,"FALLON, PATRICK","OMERE, IROGHAMA C"
TX-05,2022,Challenger,"GOODEN, LANCE","BAILEY, KATHLEEN CORDELIA"
TX-06,2022,Open,,"SANCHEZ, JANA LYNNE MS"
TX-07,2022,Incumbent,"FLETCHER, ELIZABETH","TEAGUE, JOHNNY MARK DR."
TX-08,2022,Open,,"JONES, LAURA"
TX-09,2022,Incumbent,"GREEN, ALEXANDER","LEON, JIMMY"
TX-10,2022,Challenger,"MCCAUL, MICHAEL","WALLACE, LARIMEN T. II"
TX-11,2022,Open,,"HOGG, JON MARK MR."
TX-12,2022,Challenger,"GRANGER, KAY","HUNT, TREY JOSEPH"
TX-13,2022,Challenger,"JACKSON, RONNY LYNN","BROWN, MARY KATHLEEN"
TX-14,2022,Challenger,"WEBER, RANDY","WILLIAMS, MIKAL D. DR"
TX-15,2022,Challenger,"DE LA CRUZ, MONICA","VALLEJO, MICHELLE"
TX-16,2022,Incumbent,"ESCOBAR, VERONICA","ARMENDARIZ-JACKSON, IRENE"
TX-17,2022,Open,,
TX-18,2022,Incumbent,"LEE, SHEILA JACKSON","MONTIEL, CARMEN"
TX-19,2022,Open,,
TX-20,2022,Incumbent,"CASTRO, JOAQUIN","SINCLAIR, KYLE E MR"
TX-21,2022,Challenger,"ROY, CHIP","DAVIS, WENDY"
TX-22,2022,Challenger,"NEHLS, TROY","BERG, MATTHEW RICHARD MR."
TX-23,2022,Challenger,"GONZALES, ERNEST ANTHONY TONY II","LIRA, JOHN"
TX-24,2022,Challenger,"VAN DUYNE, ELIZABETH ANN","GAY, DERRIK"
TX-25,2022,Challenger,"WILLIAMS, ROGER","OLIVER, JULIE LYNN"
TX-26,2022,Open,,
TX-27,2022,Challenger,"CLOUD, MICHAEL","TRISTAN, ANTHONY JAMES"
TX-28,2022,Challenger,"GARCIA, CASSANDRA","CISNEROS, JESSICA"
TX-29,2022,Incumbent,"GARCIA, SYLVIA R.","ZOUBOULIKOS-BLANCO, JAIMY"
TX-30,2022,Open,,"CROCKETT, JASMINE"
TX-31,2022,Challenger,"CARTER, JOHN R. REP.","HEGAR, MARY JENNINGS MJ"
TX-32,2022,Incumbent,"ALLRED, COLIN","SWAD, ANTONIO"
TX-33,2022,Incumbent,"VEASEY, MARC ALLISON","MACGLAFLIN, ROBERT JAMES"
TX-34,2022,Incumbent,"GONZALEZ, VICENTE","FLORES, MAYRA NOHEMI"
TX-35,2022,Challenger,"MCQUEEN, ELDON DAN","CASAR, GREG"
TX-36,2022,Challenger,"BABIN, BRIAN","HAIRE, MARVIN JONATHAN"
TX-37,2022,Open,,"DOGGETT, LLOYD"
TX-38,2022,Open,,"KLUSSMANN, DUNCAN FOSTER"
UT-01,2022,Open,,"PARRY, DARREN BRUCE MR."
UT-02,2022,Challenger,"STEWART, CHRIS","WESTON, JOHN KAEL MR"
UT-03,2022,Challenger,"CURTIS, JOHN","WRIGHT, GLENN"
UT-04,2022,Challenger,"OWENS, BURGESS","MCDONALD, DARLENE"
VA-01,2022,Challenger,"WITTMAN, ROBERT J MR.","NAVARRE, STEWART"
VA-02,2022,Incumbent,"LURIA, ELAINE","KIGGANS, JENNIFER"
VA-03,2022,Incumbent,"SCOTT, ROBERT C","NAMKUNG, TERRY TOLBERT MR."
VA-04,2022,Incumbent,"MCEACHIN, ASTON DONALD","BENJAMIN, LEON MR. SR."
VA-05,2022,Challenger,"GOOD, ROBERT G.","THRONEBURG, JOSHUA"
VA-06,2022,Challenger,"CLINE, BENJAMIN LEE","LEWIS, JENNIFER"
VA-07,2022,Incumbent,"SPANBERGER, ABIGAIL","VEGA, YESLI"
VA-08,2022,Incumbent,"BEYER, DONALD STERNOFF HONORABLE JR.","LIPSMAN, KARINA"
VA-09,2022,Challenger,"GRIFFITH, H MORGAN","DEVAUGHAN, TAYSHA"
VA-10,2022,Incumbent,"WEXTON, JENNIFER","CAO, HUNG"
VA-11,2022,Incumbent,"CONNOLLY, GERALD EDWARD","MYLES, JAMES"
VI-00,2022,Incumbent,"PLASKETT, STACEY",
VT-00,2022,Incumbent,"WELCH, PETER","TYNIO, NATASHA"
WA-01,2022,Incumbent,"DELBENE, SUZAN K","CAVALERI, VINCENT"
WA-02,2022,Incumbent,"LARSEN, RICK","MATTHEWS, DAN"
WA-03,2022,Challenger,"HERRERA BEUTLER, JAIME","GLUESENKAMP PEREZ, MARIE"
WA-04,2022,Challenger,"NEWHOUSE, DAN","WHITE, DOUG"
WA-05,2022,Challenger,"MCMORRIS RODGERS, CATHY","HILL, NATASHA"
WA-06,2022,Incumbent,"KILMER, DEREK","KREISELMAIER, ELIZABETH"
WA-07,2022,Incumbent,"JAYAPAL, PRAMILA","MOON, CLIFFORD E"
WA-08,2022,Incumbent,"SCHRIER, KIM DR.","LARKIN, MATT MR"
WA-09,2022,Incumbent,"SMITH, D. ADAM","BASLER, DOUGLAS MICHAEL"
WA-10,2022,Incumbent,"STRICKLAND, MARILYN","SWANK, KEITH ROLAND"
WI-01,2022,Challenger,"STEIL, BRYAN GEORGE","ROE, ANN"
WI-02,2022,Incumbent,"POCAN, MARK","OLSEN, ERIK"
WI-03,2022,Open,,"PFAFF, BRAD"
WI-04,2022,Incumbent,"MOORE, GWEN S",
WI-05,2022,Challenger,"FITZGERALD, SCOTT","VAN SOMEREN, MIKE"
WI-06,2022,Challenger,"GROTHMAN, GLENN S.","KING, JESSICA JEANE MS"
WI-07,2022,Challenger,"TIFFANY, TOM","AUSMAN, RICHARD"
WI-08,2022,Open,,"NELSON, TOM"
WV-01,2022,Open,,
WV-02,2022,Challenger,"MOONEY, ALEXANDER XAVIER","WENDELL, BARRY LEE MR."
WV-03,2022,Challenger,"LUCAS, CONRAD G. MR. II","TURNER, HILARY"
WY-00,2022,Challenger,"HAGEMAN, HARRIET","GREYBULL, LYNNETTE"
