district_id,cvap,vintage_end_year,is_post_redistricting
NY-20,604105,2022,False
NY-21,612775,2022,False
NY-22,589910,2022,False
NY-23,610755,2022,False
NY-24,611335,2022,False
NY-25,594500,2022,False
NY-26,592375,2022,False
NC-01,572545,2022,False
NC-02,521255,2022,False
NC-03,559655,2022,False
NC-04,546210,2022,False
NC-05,570490,2022,False
NC-06,549560,2022,False
NC-07,583835,2022,False
NC-08,547380,2022,False
NC-09,543580,2022,False
NC-10,570310,2022,False
NC-11,593390,2022,False
NC-12,509125,2022,False
NC-13,537300,2022,False
NC-14,529680,2022,False
ND-00,575815,2022,False
OH-01,581510,2022,False
OH-02,606855,2022,False
OH-03,567195,2022,False
OH-04,592545,2022,False
OH-05,603565,2022,False
OH-06,621730,2022,False
OH-07,602570,2022,False
OH-08,579605,2022,False
OH-09,602770,2022,False
OH-10,597990,2022,False
OH-11,599160,2022,False
OH-12,600155,2022,False
OH-13,606120,2022,False
OH-14,618380,2022,False
OH-15,568040,2022,False
OK-01,559575,2022,False
OK-02,602420,2022,False
OK-03,549185,2022,False
OK-04,594700,2022,False
OK-05,578350,2022,False
OR-01,514715,2022,False
OR-02,534615,2022,False
OR-03,521840,2022,False
OR-04,563190,2022,False
OR-05,536725,2022,False
OR-06,506290,2022,False
PA-01,585565,2022,False
PA-02,520640,2022,False
PA-03,579535,2022,False
PA-04,584645,2022,False
PA-05,556870,2022,False
PA-06,555840,2022,False
PA-07,576820,2022,False
PA-08,589345,2022,False
PA-09,604430,2022,False
PA-10,580255,2022,False
PA-11,578025,2022,False
PA-12,606950,2022,False
PA-13,602165,2022,False
PA-14,617950,2022,False
PA-15,611120,2022,False
PA-16,605125,2022,False
PA-17,594380,2022,False
RI-01,401835,2022,False
RI-02,422685,2022,False
SC-01,559130,2022,False
SC-02,551315,2022,False
SC-03,561510,2022,False
SC-04,538685,2022,False
SC-05,549970,2022,False
SC-06,568240,2022,False
SC-07,576740,2022,False
SD-00,656515,2022,False
TN-01,606555,2022,False
TN-02,597440,2022,False
TN-03,593970,2022,False
TN-04,571215,2022,False
TN-05,542570,2022,False
TN-06,587270,2022,False
TN-07,577640,2022,False
TN-08,581090,2022,False
TN-09,548915,2022,False
TX-01,550740,2022,False
TX-02,486340,2022,False
TX-03,521740,2022,False
TX-04,522975,2022,False
TX-05,510835,2022,False
TX-06,487820,2022,False
TX-07,457450,2022,False
TX-08,498600,2022,False
TX-09,441020,2022,False
TX-10,544585,2022,False
TX-11,515655,2022,False
TX-12,542325,2022,False
TX-13,539285,2022,False
TX-14,546430,2022,False
TX-15,434910,2022,False
TX-16,492575,2022,False
TX-17,552105,2022,False
TX-18,464650,2022,False
TX-19,539300,2022,False
TX-20,525780,2022,False
TX-21,567400,2022,False
TX-22,496940,2022,False
TX-23,494630,2022,False
TX-24,519735,2022,False
TX-25,552530,2022,False
TX-26,533240,2022,False
TX-27,546015,2022,False
TX-28,468845,2022,False
TX-29,392725,2022,False
TX-30,496115,2022,False
TX-31,549265,2022,False
TX-32,460015,2022,False
TX-33,391830,2022,False
TX-34,432320,2022,False
TX-35,514320,2022,False
TX-36,517770,2022,False
TX-37,553995,2022,False
TX-38,498595,2022,False
UT-01,568910,2022,False
UT-02,551920,2022,False
UT-03,561625,2022,False
UT-04,522070,2022,False
VT-00,516775,2022,False
VA-01,588100,2022,False
VA-02,588455,2022,False
VA-03,585685,2022,False
VA-04,602490,2022,False
VA-05,621795,2022,False
VA-06,600970,2022,False
VA-07,542665,2022,False
VA-08,526215,2022,False
VA-09,630900,2022,False
VA-10,508820,2022,False
VA-11,526160,2022,False
WA-01,505020,2022,False
WA-02,574695,2022,False
WA-03,569280,2022,False
WA-04,476245,2022,False
WA-05,590070,2022,False
WA-06,602595,2022,False
WA-07,576520,2022,False
WA-08,532020,2022,False
WA-09,503745,2022,False
WA-10,558505,2022,False
WV-01,708005,2022,False
WV-02,713320,2022,False
WI-01,550065,2022,False
WI-02,558245,2022,False
WI-03,575120,2022,False
WI-04,511785,2022,False
WI-05,571855,2022,False
WI-06,571265,2022,False
WI-07,575060,2022,False
WI-08,559685,2022,False
WY-00,434425,2022,False
