district_id,cvap,vintage_end_year,is_post_redistricting
FL-23,508540,2021,False
FL-24,455710,2021,False
FL-25,451110,2021,False
FL-26,493700,2021,False
FL-27,446950,2021,False
GA-01,557725,2021,False
GA-02,500715,2021,False
GA-03,557165,2021,False
GA-04,523430,2021,False
GA-05,580330,2021,False
GA-06,500500,2021,False
GA-07,518975,2021,False
GA-08,527780,2021,False
GA-09,562020,2021,False
GA-10,568450,2021,False
GA-11,561010,2021,False
GA-12,544050,2021,False
GA-13,547120,2021,False
GA-14,518855,2021,False
HI-01,526365,2021,False
HI-02,518865,2021,False
ID-01,687690,2021,False
ID-02,610735,2021,False
IL-01,526625,2021,False
IL-02,498230,2021,False
IL-03,488260,2021,False
IL-04,405255,2021,False
IL-05,547705,2021,False
IL-06,525105,2021,False
IL-07,540940,2021,False
IL-08,456210,2021,False
IL-09,520780,2021,False
IL-10,479265,2021,False
IL-11,465090,2021,False
IL-12,519685,2021,False
IL-13,537580,2021,False
IL-14,536335,2021,False
IL-15,524805,2021,False
IL-16,523250,2021,False
IL-17,507910,2021,False
IL-18,530865,2021,False
IL-ZZ,0,2021,False
IN-01,545600,2021,False
IN-02,527735,2021,False
IN-03,543725,2021,False
IN-04,561435,2021,False
IN-05,582685,2021,False
IN-06,549760,2021,False
IN-07,529400,2021,False
IN-08,544640,2021,False
IN-09,579995,2021,False
IA-01,583180,2021,False
IA-02,584215,2021,False
IA-03,612245,2021,False
IA-04,568550,2021,False
KS-01,503310,2021,False
KS-02,539690,2021,False
KS-03,547015,2021,False
KS-04,520040,2021,False
KY-01,548600,2021,False
KY-02,578635,2021,False
KY-03,556820,2021,False
KY-04,573975,2021,False
KY-05,536890,2021,False
KY-06,583455,2021,False
LA-01,592030,2021,False
LA-02,580730,2021,False
LA-03,575905,2021,False
LA-04,547460,2021,False
LA-05,560640,2021,False
LA-06,598890,2021,False
ME-01,557375,2021,False
ME-02,525470,2021,False
MD-01,566100,2021,False
MD-02,570365,2021,False
MD-03,553745,2021,False
MD-04,520655,2021,False
MD-05,570125,2021,False
MD-06,546160,2021,False
MD-07,530200,2021,False
MD-08,530825,2021,False
MA-01,564325,2021,False
MA-02,579535,2021,False
MA-03,555655,2021,False
MA-04,566215,2021,False
MA-05,541975,2021,False
MA-06,576825,2021,False
MA-07,543020,2021,False
MA-08,580545,2021,False
MA-09,596980,2021,False
MI-01,569575,2021,False
MI-02,557790,2021,False
MI-03,551730,2021,False
MI-04,549080,2021,False
MI-05,518810,2021,False
MI-06,540465,2021,False
MI-07,552055,2021,False
MI-08,554290,2021,False
MI-09,554690,2021,False
MI-10,553925,2021,False
MI-11,551120,2021,False
MI-12,550485,2021,False
MI-13,484175,2021,False
MI-14,504060,2021,False
MI-ZZ,0,2021,False
MN-01,505750,2021,False
MN-02,523080,2021,False
MN-03,524825,2021,False
MN-04,516495,2021,False
MN-05,533505,2021,False
MN-06,528715,2021,False
MN-07,501070,2021,False
MN-08,527855,2021,False
MS-01,566965,2021,False
MS-02,512555,2021,False
MS-03,564610,2021,False
MS-04,581420,2021,False
MO-01,542910,2021,False
MO-02,581725,2021,False
MO-03,607905,2021,False
MO-04,588775,2021,False
MO-05,581260,2021,False
MO-06,584185,2021,False
MO-07,595945,2021,False
MO-08,553225,2021,False
MT-00,835505,2021,False
NE-01,474760,2021,False
NE-02,479435,2021,False
NE-03,437580,2021,False
NV-01,420150,2021,False
NV-02,543445,2021,False
NV-03,610090,2021,False
NV-04,525460,2021,False
NH-01,547275,2021,False
NH-02,532365,2021,False
NJ-01,554325,2021,False
NJ-02,544325,2021,False
NJ-03,582375,2021,False
NJ-04,559640,2021,False
NJ-05,541440,2021,False
NJ-06,517200,2021,False
NJ-07,539515,2021,False
NJ-08,455800,2021,False
NJ-09,488965,2021,False
NJ-10,529760,2021,False
NJ-11,555960,2021,False
NJ-12,515360,2021,False
NM-01,511640,2021,False
NM-02,493690,2021,False
NM-03,516780,2021,False
NY-01,547745,2021,False
NY-02,530230,2021,False
NY-03,537745,2021,False
NY-04,527295,2021,False
NY-05,535960,2021,False
NY-06,464225,2021,False
NY-07,463800,2021,False
NY-08,564470,2021,False
NY-09,505240,2021,False
NY-10,510130,2021,False
NY-11,521250,2021,False
NY-12,558680,2021,False
NY-13,502585,2021,False
NY-14,409185,2021,False
NY-15,429955,2021,False
NY-16,523480,2021,False
NY-17,508490,2021,False
NY-18,538830,2021,False
NY-19,555115,2021,False
NY-20,571200,2021,False
NY-21,556105,2021,False
NY-22,540105,2021,False
NY-23,542045,2021,False
NY-24,549375,2021,False
NY-25,556675,2021,False
NY-26,564890,2021,False
NY-27,567245,2021,False
NC-01,551485,2021,False
NC-02,631555,2021,False
NC-03,574990,2021,False
NC-04,616370,2021,False
NC-05,570200,2021,False
NC-06,577355,2021,False
NC-07,584815,2021,False
NC-08,583545,2021,False
NC-09,546245,2021,False
NC-10,588175,2021,False
NC-11,602575,2021,False
NC-12,602265,2021,False
NC-13,586025,2021,False
ND-00,571025,2021,False
OH-01,555615,2021,False
OH-02,557920,2021,False
OH-03,560240,2021,False
OH-04,549545,2021,False
OH-05,555100,2021,False
OH-06,541750,2021,False
OH-07,558875,2021,False
OH-08,552270,2021,False
OH-09,540025,2021,False
OH-10,552610,2021,False
OH-11,526050,2021,False
OH-12,594915,2021,False
OH-13,555520,2021,False
OH-14,559295,2021,False
OH-15,583130,2021,False
OH-16,566500,2021,False
OK-01,579245,2021,False
OK-02,545310,2021,False
OK-03,571605,2021,False
OK-04,594055,2021,False
OK-05,562060,2021,False
OR-01,611015,2021,False
OR-02,632210,2021,False
OR-03,637375,2021,False
OR-04,644050,2021,False
OR-05,610455,2021,False
PA-01,555915,2021,False
PA-02,502850,2021,False
PA-03,568200,2021,False
PA-04,560745,2021,False
PA-05,529125,2021,False
PA-06,538520,2021,False
PA-07,553500,2021,False
PA-08,546950,2021,False
PA-09,557185,2021,False
PA-10,567425,2021,False
PA-11,559055,2021,False
PA-12,541285,2021,False
PA-13,547115,2021,False
PA-14,554080,2021,False
PA-15,544295,2021,False
PA-16,540655,2021,False
PA-17,570480,2021,False
PA-18,555625,2021,False
RI-01,403805,2021,False
RI-02,415645,2021,False
SC-01,607170,2021,False
SC-02,536345,2021,False
SC-03,534470,2021,False
SC-04,548895,2021,False
SC-05,543640,2021,False
SC-06,503825,2021,False
SC-07,562260,2021,False
SD-00,645570,2021,False
TN-01,569440,2021,False
TN-02,590735,2021,False
TN-03,565970,2021,False
TN-04,605655,2021,False
TN-05,577320,2021,False
TN-06,605320,2021,False
TN-07,595465,2021,False
TN-08,535655,2021,False
TN-09,493365,2021,False
TX-01,510580,2021,False
TX-02,522795,2021,False
TX-03,580890,2021,False
TX-04,559915,2021,False
TX-05,499850,2021,False
TX-06,554495,2021,False
TX-07,466720,2021,False
TX-08,610195,2021,False
TX-09,428955,2021,False
TX-10,606455,2021,False
TX-11,530100,2021,False
TX-12,589445,2021,False
TX-13,492745,2021,False
TX-14,541290,2021,False
TX-15,444540,2021,False
TX-16,477440,2021,False
TX-17,561480,2021,False
TX-18,476885,2021,False
TX-19,510980,2021,False
TX-20,530705,2021,False
TX-21,620370,2021,False
TX-22,599580,2021,False
TX-23,515880,2021,False
TX-24,511115,2021,False
TX-25,601940,2021,False
TX-26,625990,2021,False
TX-27,515740,2021,False
TX-28,443330,2021,False
TX-29,363500,2021,False
TX-30,478310,2021,False
TX-31,627210,2021,False
TX-32,503985,2021,False
TX-33,348600,2021,False
TX-34,424280,2021,False
TX-35,534535,2021,False
TX-36,518990,2021,False
UT-01,531945,2021,False
UT-02,541055,2021,False
UT-03,522040,2021,False
UT-04,548375,2021,False
VT-00,512070,2021,False
VA-01,593470,2021,False
VA-02,564110,2021,False
VA-03,564890,2021,False
VA-04,600850,2021,False
VA-05,577995,2021,False
VA-06,584555,2021,False
VA-07,586735,2021,False
VA-08,535415,2021,False
VA-09,561485,2021,False
VA-10,570170,2021,False
VA-11,516355,2021,False
WA-01,524670,2021,False
WA-02,559180,2021,False
WA-03,560785,2021,False
WA-04,453680,2021,False
WA-05,566485,2021,False
WA-06,570100,2021,False
WA-07,592070,2021,False
WA-08,527720,2021,False
WA-09,498010,2021,False
WA-10,560715,2021,False
WV-01,482225,2021,False
WV-02,485395,2021,False
WV-03,454520,2021,False
WI-01,543705,2021,False
WI-02,586705,2021,False
WI-03,569260,2021,False
WI-04,483050,2021,False
WI-05,562690,2021,False
WI-06,560395,2021,False
WI-07,565810,2021,False
WI-08,565595,2021,False
WY-00,431005,2021,False
