district_id,cvap,vintage_end_year,is_post_redistricting
FL-12,622000,2023,True
FL-13,618010,2023,True
FL-14,566240,2023,True
FL-15,569990,2023,True
FL-16,585650,2023,True
FL-17,643240,2023,True
FL-18,578425,2023,True
FL-19,611525,2023,True
FL-20,497930,2023,True
FL-21,602355,2023,True
FL-22,539590,2023,True
FL-23,548920,2023,True
FL-24,476645,2023,True
FL-25,510400,2023,True
FL-26,461460,2023,True
FL-27,467860,2023,True
FL-28,488440,2023,True
GA-01,577765,2023,True
GA-02,564390,2023,True
GA-03,571995,2023,True
GA-04,527960,2023,True
GA-05,582240,2023,True
GA-06,520590,2023,True
GA-07,466580,2023,True
GA-08,568015,2023,True
GA-09,551435,2023,True
GA-10,583180,2023,True
GA-11,552115,2023,True
GA-12,575755,2023,True
GA-13,535390,2023,True
GA-14,559785,2023,True
HI-01,524900,2023,True
HI-02,525655,2023,True
ID-01,705735,2023,True
ID-02,670515,2023,True
IL-01,557665,2023,True
IL-02,539300,2023,True
IL-03,475225,2023,True
IL-04,437410,2023,True
IL-05,551530,2023,True
IL-06,544355,2023,True
IL-07,539930,2023,True
IL-08,498195,2023,True
IL-09,525940,2023,True
IL-10,510105,2023,True
IL-11,519450,2023,True
IL-12,577430,2023,True
IL-13,570520,2023,True
IL-14,529030,2023,True
IL-15,580810,2023,True
IL-16,562170,2023,True
IL-17,560945,2023,True
IL-ZZ,0,2023,True
IN-01,565915,2023,True
IN-02,542385,2023,True
IN-03,548590,2023,True
IN-04,560100,2023,True
IN-05,568590,2023,True
IN-06,545395,2023,True
IN-07,516620,2023,True
IN-08,576890,2023,True
IN-09,580495,2023,True
IA-01,602765,2023,True
IA-02,602870,2023,True
IA-03,578450,2023,True
IA-04,586360,2023,True
KS-01,534860,2023,True
KS-02,528315,2023,True
KS-03,532840,2023,True
KS-04,526775,2023,True
KY-01,573985,2023,True
KY-02,566620,2023,True
KY-03,543755,2023,True
KY-04,563360,2023,True
KY-05,578350,2023,True
KY-06,561700,2023,True
LA-01,564725,2023,True
LA-02,563635,2023,True
LA-03,564565,2023,True
LA-04,573115,2023,True
LA-05,581600,2023,True
LA-06,573135,2023,True
ME-01,552955,2023,True
ME-02,551305,2023,True
MD-01,591520,2023,True
MD-02,573000,2023,True
MD-03,556620,2023,True
MD-04,470810,2023,True
MD-05,580745,2023,True
MD-06,553220,2023,True
MD-07,560860,2023,True
MD-08,503540,2023,True
MA-01,602300,2023,True
MA-02,573645,2023,True
MA-03,543950,2023,True
MA-04,571380,2023,True
MA-05,532230,2023,True
MA-06,581665,2023,True
MA-07,525835,2023,True
MA-08,577055,2023,True
MA-09,612290,2023,True
MI-01,632960,2023,True
MI-02,608525,2023,True
MI-03,566205,2023,True
MI-04,575955,2023,True
MI-05,596820,2023,True
MI-06,571575,2023,True
MI-07,594360,2023,True
MI-08,597150,2023,True
MI-09,596510,2023,True
MI-10,584025,2023,True
MI-11,580645,2023,True
MI-12,561915,2023,True
MI-13,553565,2023,True
MN-01,529310,2023,True
MN-02,520260,2023,True
MN-03,509050,2023,True
MN-04,510285,2023,True
MN-05,524365,2023,True
MN-06,526385,2023,True
MN-07,535140,2023,True
MN-08,563045,2023,True
MS-01,557720,2023,True
MS-02,547345,2023,True
MS-03,556995,2023,True
MS-04,560110,2023,True
MO-01,572000,2023,True
MO-02,577195,2023,True
MO-03,596825,2023,True
MO-04,588195,2023,True
MO-05,567810,2023,True
MO-06,584465,2023,True
MO-07,585550,2023,True
MO-08,591060,2023,True
MT-01,440195,2023,True
MT-02,419445,2023,True
NE-01,476760,2023,True
NE-02,453615,2023,True
NE-03,475655,2023,True
NV-01,509775,2023,True
NV-02,573685,2023,True
NV-03,567530,2023,True
NV-04,534255,2023,True
NH-01,552760,2023,True
NH-02,546730,2023,True
NH-ZZ,0,2023,True
NJ-01,572740,2023,True
NJ-02,579685,2023,True
NJ-03,576150,2023,True
NJ-04,563795,2023,True
NJ-05,551075,2023,True
NJ-06,517500,2023,True
NJ-07,570835,2023,True
NJ-08,429140,2023,True
NJ-09,484315,2023,True
NJ-10,498430,2023,True
NJ-11,551735,2023,True
NJ-12,500555,2023,True
NM-01,545125,2023,True
NM-02,493885,2023,True
NM-03,508320,2023,True
NY-01,586515,2023,True
NY-02,549435,2023,True
NY-03,559990,2023,True
NY-04,550800,2023,True
NY-05,521030,2023,True
NY-06,434610,2023,True
NY-07,489220,2023,True
NY-08,518910,2023,True
NY-09,484570,2023,True
NY-10,501360,2023,True
NY-11,509755,2023,True
NY-12,548180,2023,True
NY-13,510445,2023,True
NY-14,439920,2023,True
NY-15,457640,2023,True
NY-16,521760,2023,True
NY-17,533110,2023,True
NY-18,572050,2023,True
NY-19,610835,2023,True
NY-20,603480,2023,True
NY-21,608730,2023,True
NY-22,586845,2023,True
NY-23,606370,2023,True
NY-24,607455,2023,True
NY-25,593405,2023,True
NY-26,590490,2023,True
NC-01,571955,2023,True
NC-02,527195,2023,True
NC-03,564685,2023,True
NC-04,548290,2023,True
NC-05,570810,2023,True
NC-06,551405,2023,True
NC-07,589490,2023,True
NC-08,552240,2023,True
NC-09,547430,2023,True
NC-10,575175,2023,True
NC-11,595590,2023,True
NC-12,514255,2023,True
NC-13,543795,2023,True
NC-14,531640,2023,True
ND-00,576735,2023,True
OH-01,581940,2023,True
OH-02,606520,2023,True
OH-03,563470,2023,True
OH-04,594490,2023,True
OH-05,602870,2023,True
OH-06,617020,2023,True
OH-07,601360,2023,True
OH-08,574640,2023,True
OH-09,600860,2023,True
OH-10,596590,2023,True
OH-11,593515,2023,True
OH-12,603200,2023,True
OH-13,604360,2023,True
OH-14,617545,2023,True
OH-15,567090,2023,True
OK-01,559930,2023,True
OK-02,603880,2023,True
OK-03,552025,2023,True
OK-04,596750,2023,True
OK-05,581075,2023,True
OR-01,520085,2023,True
OR-02,536530,2023,True
OR-03,519755,2023,True
OR-04,564735,2023,True
OR-05,539810,2023,True
OR-06,508025,2023,True
PA-01,584590,2023,True
PA-02,513390,2023,True
PA-03,581430,2023,True
PA-04,583790,2023,True
PA-05,557045,2023,True
PA-06,559265,2023,True
PA-07,578405,2023,True
PA-08,589245,2023,True
PA-09,603010,2023,True
PA-10,582060,2023,True
PA-11,580040,2023,True
PA-12,602905,2023,True
PA-13,600215,2023,True
PA-14,614055,2023,True
PA-15,607395,2023,True
PA-16,603455,2023,True
PA-17,591420,2023,True
RI-01,399240,2023,True
RI-02,422215,2023,True
SC-01,566035,2023,True
SC-02,553830,2023,True
SC-03,565970,2023,True
SC-04,544190,2023,True
SC-05,555385,2023,True
SC-06,568170,2023,True
SC-07,585485,2023,True
SD-00,662330,2023,True
TN-01,608760,2023,True
TN-02,600715,2023,True
TN-03,597270,2023,True
TN-04,574355,2023,True
TN-05,546005,2023,True
TN-06,588510,2023,True
TN-07,580915,2023,True
TN-08,579730,2023,True
TN-09,537325,2023,True
TX-01,552595,2023,True
TX-02,498340,2023,True
TX-03,539270,2023,True
TX-04,539145,2023,True
TX-05,517695,2023,True
TX-06,494655,2023,True
TX-07,467895,2023,True
TX-08,518465,2023,True
TX-09,445425,2023,True
TX-10,553725,2023,True
TX-11,521975,2023,True
TX-12,554710,2023,True
TX-13,544785,2023,True
TX-14,549215,2023,True
TX-15,446095,2023,True
TX-16,495325,2023,True
TX-17,557385,2023,True
TX-18,467855,2023,True
TX-19,543450,2023,True
TX-20,519795,2023,True
TX-21,589605,2023,True
TX-22,513845,2023,True
TX-23,504170,2023,True
TX-24,522245,2023,True
TX-25,559290,2023,True
TX-26,549990,2023,True
TX-27,548965,2023,True
TX-28,474435,2023,True
TX-29,390065,2023,True
TX-30,499670,2023,True
TX-31,568125,2023,True
TX-32,469535,2023,True
TX-33,392630,2023,True
TX-34,433665,2023,True
TX-35,534430,2023,True
TX-36,522830,2023,True
TX-37,562490,2023,True
TX-38,506265,2023,True
UT-01,577840,2023,True
UT-02,563680,2023,True
UT-03,563115,2023,True
UT-04,534935,2023,True
VT-00,518190,2023,True
VA-01,592530,2023,True
VA-02,589845,2023,True
VA-03,583640,2023,True
VA-04,599970,2023,True
VA-05,622770,2023,True
VA-06,600055,2023,True
VA-07,548155,2023,True
VA-08,523875,2023,True
VA-09,628025,2023,True
VA-10,513250,2023,True
VA-11,526250,2023,True
WA-01,503665,2023,True
WA-02,579055,2023,True
WA-03,575435,2023,True
WA-04,480925,2023,True
WA-05,595660,2023,True
WA-06,606440,2023,True
WA-07,578705,2023,True
WA-08,532725,2023,True
WA-09,503955,2023,True
WA-10,560130,2023,True
WV-01,700160,2023,True
WV-02,712085,2023,True
WI-01,548155,2023,True
WI-02,559610,2023,True
WI-03,574695,2023,True
WI-04,508175,2023,True
WI-05,572070,2023,True
WI-06,572185,2023,True
WI-07,577380,2023,True
WI-08,561500,2023,True
WY-00,436400,2023,True
