district_id,cvap,vintage_end_year,is_post_redistricting
KY-03,551265,2020,False
KY-04,570055,2020,False
KY-05,537220,2020,False
KY-06,580205,2020,False
LA-01,589365,2020,False
LA-02,589155,2020,False
LA-03,579105,2020,False
LA-04,557850,2020,False
LA-05,562285,2020,False
LA-06,590105,2020,False
ME-01,547145,2020,False
ME-02,523465,2020,False
MD-01,562685,2020,False
MD-02,557725,2020,False
MD-03,548625,2020,False
MD-04,500325,2020,False
MD-05,554020,2020,False
MD-06,535635,2020,False
MD-07,531250,2020,False
MD-08,522910,2020,False
MA-01,563160,2020,False
MA-02,562875,2020,False
MA-03,541530,2020,False
MA-04,559835,2020,False
MA-05,532475,2020,False
MA-06,576690,2020,False
MA-07,547170,2020,False
MA-08,569645,2020,False
MA-09,577605,2020,False
MI-01,563685,2020,False
MI-02,549645,2020,False
MI-03,548605,2020,False
MI-04,552840,2020,False
MI-05,521175,2020,False
MI-06,541195,2020,False
MI-07,546090,2020,False
MI-08,556285,2020,False
MI-09,548680,2020,False
MI-10,553170,2020,False
MI-11,535590,2020,False
MI-12,527435,2020,False
MI-13,482305,2020,False
MI-14,502295,2020,False
MN-01,498390,2020,False
MN-02,512190,2020,False
MN-03,517535,2020,False
MN-04,511555,2020,False
MN-05,525375,2020,False
MN-06,525445,2020,False
MN-07,498455,2020,False
MN-08,524510,2020,False
MS-01,573855,2020,False
MS-02,517990,2020,False
MS-03,564725,2020,False
MS-04,581560,2020,False
MO-01,546265,2020,False
MO-02,576835,2020,False
MO-03,604805,2020,False
MO-04,586510,2020,False
MO-05,574370,2020,False
MO-06,583090,2020,False
MO-07,592225,2020,False
MO-08,566010,2020,False
MT-00,823795,2020,False
NE-01,468775,2020,False
NE-02,466370,2020,False
NE-03,438415,2020,False
NV-01,423405,2020,False
NV-02,525310,2020,False
NV-03,606490,2020,False
NV-04,516070,2020,False
NH-01,538870,2020,False
NH-02,526430,2020,False
NJ-01,538165,2020,False
NJ-02,529440,2020,False
NJ-03,570795,2020,False
NJ-04,530380,2020,False
NJ-05,531990,2020,False
NJ-06,495800,2020,False
NJ-07,526580,2020,False
NJ-08,430670,2020,False
NJ-09,471325,2020,False
NJ-10,495735,2020,False
NJ-11,538835,2020,False
NJ-12,496665,2020,False
NM-01,515590,2020,False
NM-02,485175,2020,False
NM-03,510640,2020,False
NY-01,532600,2020,False
NY-02,514060,2020,False
NY-03,526550,2020,False
NY-04,509610,2020,False
NY-05,506010,2020,False
NY-06,446135,2020,False
NY-07,443215,2020,False
NY-08,533980,2020,False
NY-09,477900,2020,False
NY-10,491500,2020,False
NY-11,499920,2020,False
NY-12,542860,2020,False
NY-13,487055,2020,False
NY-14,394595,2020,False
NY-15,412070,2020,False
NY-16,503355,2020,False
NY-17,492685,2020,False
NY-18,524765,2020,False
NY-19,550985,2020,False
NY-20,557375,2020,False
NY-21,550420,2020,False
NY-22,537440,2020,False
NY-23,539265,2020,False
NY-24,538825,2020,False
NY-25,545935,2020,False
NY-26,541940,2020,False
NY-27,563695,2020,False
NC-01,566445,2020,False
NC-02,612375,2020,False
NC-03,581515,2020,False
NC-04,614280,2020,False
NC-05,574215,2020,False
NC-06,570125,2020,False
NC-07,611855,2020,False
NC-08,580955,2020,False
NC-09,565140,2020,False
NC-10,585630,2020,False
NC-11,602050,2020,False
NC-12,592540,2020,False
NC-13,579360,2020,False
ND-00,564940,2020,False
OH-01,546485,2020,False
OH-02,556585,2020,False
OH-03,557240,2020,False
OH-04,546305,2020,False
OH-05,551420,2020,False
OH-06,545665,2020,False
OH-07,554980,2020,False
OH-08,546800,2020,False
OH-09,537350,2020,False
OH-10,551055,2020,False
OH-11,523500,2020,False
OH-12,586070,2020,False
OH-13,555960,2020,False
OH-14,551945,2020,False
OH-15,588745,2020,False
OH-16,555190,2020,False
OK-01,568565,2020,False
OK-02,563945,2020,False
OK-03,567635,2020,False
OK-04,591530,2020,False
OK-05,564125,2020,False
OR-01,604900,2020,False
OR-02,623510,2020,False
OR-03,633015,2020,False
OR-04,639960,2020,False
OR-05,606645,2020,False
PA-01,541090,2020,False
PA-02,504330,2020,False
PA-03,556870,2020,False
PA-04,546785,2020,False
PA-05,522030,2020,False
PA-06,525490,2020,False
PA-07,547110,2020,False
PA-08,537085,2020,False
PA-09,557715,2020,False
PA-10,554905,2020,False
PA-11,553040,2020,False
PA-12,548985,2020,False
PA-13,548085,2020,False
PA-14,550405,2020,False
PA-15,544910,2020,False
PA-16,536925,2020,False
PA-17,554725,2020,False
PA-18,548465,2020,False
RI-01,388960,2020,False
RI-02,406065,2020,False
SC-01,609845,2020,False
SC-02,541545,2020,False
SC-03,534040,2020,False
SC-04,541225,2020,False
SC-05,545900,2020,False
SC-06,510065,2020,False
SC-07,567060,2020,False
SD-00,644865,2020,False
TN-01,565690,2020,False
TN-02,581740,2020,False
TN-03,569950,2020,False
TN-04,592165,2020,False
TN-05,561755,2020,False
TN-06,596220,2020,False
TN-07,580120,2020,False
TN-08,532980,2020,False
TN-09,501620,2020,False
TX-01,513425,2020,False
TX-02,523365,2020,False
TX-03,572925,2020,False
TX-04,550395,2020,False
TX-05,490270,2020,False
TX-06,543355,2020,False
TX-07,470060,2020,False
TX-08,596955,2020,False
TX-09,432780,2020,False
TX-10,598935,2020,False
TX-11,537640,2020,False
TX-12,577530,2020,False
TX-13,495045,2020,False
TX-14,531250,2020,False
TX-15,436380,2020,False
TX-16,465140,2020,False
TX-17,552195,2020,False
TX-18,476530,2020,False
TX-19,514015,2020,False
TX-20,545775,2020,False
TX-21,622990,2020,False
TX-22,587440,2020,False
TX-23,489435,2020,False
TX-24,514235,2020,False
TX-25,582950,2020,False
TX-26,608045,2020,False
TX-27,517555,2020,False
TX-28,431320,2020,False
TX-29,362465,2020,False
TX-30,478690,2020,False
TX-31,606250,2020,False
TX-32,509235,2020,False
TX-33,350595,2020,False
TX-34,428255,2020,False
TX-35,549335,2020,False
TX-36,516070,2020,False
UT-01,516960,2020,False
UT-02,530255,2020,False
UT-03,513450,2020,False
UT-04,522225,2020,False
VT-00,497390,2020,False
VA-01,582940,2020,False
VA-02,557735,2020,False
VA-03,556360,2020,False
VA-04,594160,2020,False
VA-05,577025,2020,False
VA-06,582875,2020,False
VA-07,576590,2020,False
VA-08,533660,2020,False
VA-09,566750,2020,False
VA-10,560290,2020,False
VA-11,510145,2020,False
WA-01,521330,2020,False
WA-02,553855,2020,False
WA-03,546145,2020,False
WA-04,446770,2020,False
WA-05,552560,2020,False
WA-06,562595,2020,False
WA-07,600145,2020,False
WA-08,519930,2020,False
WA-09,489045,2020,False
WA-10,552270,2020,False
WV-01,486180,2020,False
WV-02,485485,2020,False
WV-03,456860,2020,False
WI-01,539965,2020,False
WI-02,575990,2020,False
WI-03,564200,2020,False
WI-04,492600,2020,False
WI-05,559965,2020,False
WI-06,552945,2020,False
WI-07,551945,2020,False
WI-08,554880,2020,False
WY-00,435355,2020,False
